"OBJECTID","AREA","PERIMETER","POLY_ID","ECO_ID","Shape_Length","Shape_Area"
9687,0.223689,2.338900,459002,459,2.338900,0.223689
9688,0.017036,0.688223,1008017,1008,0.688223,0.017036
9689,0.015906,1.029289,959001,959,1.029289,0.015906
9690,0.007023,0.969410,763008,763,0.969410,0.007023
9691,0.005260,0.278780,466008,466,0.278780,0.005260
9692,0.019040,0.685742,991010,991,0.685742,0.019040
9693,0.033245,1.310499,831002,831,1.310499,0.033245
9694,0.075096,1.655292,834002,834,1.655292,0.075096
9695,0.031314,1.831401,379003,379,1.831401,0.031314
9696,0.047460,1.448720,833001,833,1.448720,0.047460
9697,0.010959,0.492872,1009009,1009,0.492872,0.010959
9698,0.589099,7.153286,478001,478,7.153286,0.589099
9699,0.069333,1.328468,954025,954,1.328468,0.069333
9700,0.024190,1.185848,1012013,1012,1.185848,0.024190
9701,0.077708,2.171961,1012010,1012,2.171961,0.077708
9702,0.061037,1.248066,401028,401,1.248066,0.061037
9703,0.006603,0.395687,1012008,1012,0.395687,0.006603
9704,0.034468,0.941450,1009011,1009,0.941450,0.034468
9705,0.031777,2.028114,726004,726,2.028114,0.031777
9706,0.014549,0.472438,954026,954,0.472438,0.014549
9707,0.009815,0.510341,826025,826,0.510341,0.009815
9708,0.058361,1.795606,400014,400,1.795606,0.058361
9709,0.014762,0.911994,764001,764,0.911994,0.014762
9710,0.039756,1.046087,1012014,1012,1.046087,0.039756
9711,0.038445,1.132526,959005,959,1.132526,0.038445
9712,0.019729,0.810219,1010001,1010,0.810219,0.019729
9713,0.027880,1.282578,375013,375,1.282578,0.027880
9714,0.083366,1.858668,466001,466,1.858668,0.083366
9715,0.018668,0.777483,828020,828,0.777483,0.018668
9716,0.128954,2.658025,832013,832,2.658025,0.128954
9717,0.051395,1.303777,800004,800,1.303777,0.051395
9718,0.602570,6.836125,414003,414,6.836125,0.602570
9719,0.010393,0.499443,955030,955,0.499443,0.010393
9720,0.055157,0.958149,957014,957,0.958149,0.055157
9721,0.008661,0.531183,951019,951,0.531183,0.008661
9722,0.009652,0.691005,1010002,1010,0.691005,0.009652
9723,0.024817,1.072917,830019,830,1.072917,0.024817
9724,0.102860,2.472217,832014,832,2.472217,0.102860
9725,0.016883,0.606632,1012011,1012,0.606632,0.016883
9726,0.027262,1.613416,763009,763,1.613416,0.027262
9727,0.014801,0.779385,766009,766,0.779385,0.014801
9728,0.049788,1.333136,466025,466,1.333136,0.049788
9729,0.085922,2.582528,466005,466,2.582528,0.085922
9730,0.002023,0.208167,954032,954,0.208167,0.002023
9731,0.074726,1.755681,853001,853,1.755681,0.074726
9732,0.059373,1.577364,950035,950,1.577364,0.059373
9733,0.054493,2.277214,832009,832,2.277214,0.054493
9734,0.110436,2.047060,439009,439,2.047060,0.110436
9735,0.010539,0.430622,956009,956,0.430622,0.010539
9736,0.012390,0.979166,380002,380,0.979166,0.012390
9737,0.063942,2.992407,766008,766,2.992407,0.063942
9738,0.020685,0.986429,466057,466,0.986429,0.020685
9739,0.019060,0.875524,830018,830,0.875524,0.019060
9740,0.368652,4.675653,833006,833,4.675653,0.368652
9741,0.009185,0.390458,466015,466,0.390458,0.009185
9742,0.023072,1.099428,458002,458,1.099428,0.023072
9743,0.006342,0.354791,959007,959,0.354791,0.006342
9744,0.021907,1.111290,959003,959,1.111290,0.021907
9745,0.007568,0.402398,959017,959,0.402398,0.007568
9746,0.104142,3.381980,765002,765,3.381980,0.104142
9747,0.086880,1.509163,802002,802,1.509163,0.086880
9748,0.012168,1.294937,828002,828,1.294937,0.012168
9749,0.067585,1.432110,1017020,1017,1.432110,0.067585
9750,0.081309,1.963566,438016,438,1.963566,0.081309
9751,0.015401,0.777361,826024,826,0.777361,0.015401
9752,0.076219,1.806181,1019004,1019,1.806181,0.076219
9753,0.070303,1.689714,1017019,1017,1.689714,0.070303
9754,0.008192,0.726500,764002,764,0.726500,0.008192
9755,0.026899,0.983834,466004,466,0.983834,0.026899
9756,0.023080,0.839030,828003,828,0.839030,0.023080
9757,0.062892,2.194082,1019003,1019,2.194082,0.062892
9758,0.142031,2.264642,439007,439,2.264642,0.142031
9759,0.036931,1.391495,1010003,1010,1.391495,0.036931
9760,0.006680,0.497610,955027,955,0.497610,0.006680
9761,0.104807,4.008000,438015,438,4.008000,0.104807
9762,0.008284,0.455950,955028,955,0.455950,0.008284
9763,0.140084,2.176765,388008,388,2.176765,0.140084
9764,0.028591,1.135412,438014,438,1.135412,0.028591
9765,0.020068,0.765874,1012018,1012,0.765874,0.020068
9766,0.028292,2.462791,796002,796,2.462791,0.028292
9767,0.048963,1.358987,956010,956,1.358987,0.048963
9768,0.047305,1.572708,439011,439,1.572708,0.047305
9769,0.029262,1.031591,1017021,1017,1.031591,0.029262
9770,0.032297,0.933497,802001,802,0.933497,0.032297
9771,0.062263,1.458749,1008019,1008,1.458749,0.062263
9772,0.026206,0.832592,380003,380,0.832592,0.026206
9773,0.053145,3.252678,380004,380,3.252678,0.053145
9774,0.046226,1.768329,1018002,1018,1.768329,0.046226
9775,0.027938,2.117602,375014,375,2.117602,0.027938
9776,0.085348,1.973097,466019,466,1.973097,0.085348
9777,0.417154,3.578770,382003,382,3.578770,0.417154
9778,0.202813,2.502915,957015,957,2.502915,0.202813
9779,0.060376,1.619530,801002,801,1.619530,0.060376
9780,0.007767,0.445319,950037,950,0.445319,0.007767
9781,0.045978,1.310401,959002,959,1.310401,0.045978
9782,0.045048,1.911863,959019,959,1.911863,0.045048
9783,0.007989,0.347069,954029,954,0.347069,0.007989
9784,0.138391,2.418172,401060,401,2.418172,0.138391
9785,0.033269,1.331236,401029,401,1.331236,0.033269
9786,0.024366,0.738671,401027,401,0.738671,0.024366
9787,0.058900,1.163978,1009010,1009,1.163978,0.058900
9788,0.208916,3.452699,440001,440,3.452699,0.208916
9789,0.084259,1.862368,466011,466,1.862368,0.084259
9790,0.048373,1.942023,830020,830,1.942023,0.048373
9791,0.073665,1.647133,1012012,1012,1.647133,0.073665
9792,0.034827,1.684939,797001,797,1.684939,0.034827
9793,0.147418,2.197951,414001,414,2.197951,0.147418
9794,0.025600,1.519777,763010,763,1.519777,0.025600
9795,0.031294,1.133609,765003,765,1.133609,0.031294
9796,0.209569,4.085944,386014,386,4.085944,0.209569
9797,0.008118,0.725695,956008,956,0.725695,0.008118
9798,0.008087,0.491988,959008,959,0.491988,0.008087
9799,0.050298,1.122333,401025,401,1.122333,0.050298
9800,0.143390,2.859406,955032,955,2.859406,0.143390
9801,0.008941,0.647367,959021,959,0.647367,0.008941
9802,0.045732,1.143901,828019,828,1.143901,0.045732
9803,0.003197,0.280439,959016,959,0.280439,0.003197
9804,0.021643,0.777615,991011,991,0.777615,0.021643
9805,0.019345,0.634155,955031,955,0.634155,0.019345
9806,0.067196,1.620403,766001,766,1.620403,0.067196
9807,0.021108,0.944185,954035,954,0.944185,0.021108
9808,0.137531,2.123645,439013,439,2.123645,0.137531
9809,0.024098,0.965240,852002,852,0.965240,0.024098
9810,0.026213,0.795386,1015017,1015,0.795386,0.026213
9811,0.030818,1.139397,959004,959,1.139397,0.030818
9812,0.015058,0.670652,959013,959,0.670652,0.015058
9813,0.021011,1.334930,950036,950,1.334930,0.021011
9814,0.004061,0.303494,1012015,1012,0.303494,0.004061
9815,0.020927,0.854841,466006,466,0.854841,0.020927
9816,0.078848,1.465715,439010,439,1.465715,0.078848
9817,0.037500,1.358829,466013,466,1.358829,0.037500
9818,0.035787,0.962478,1009008,1009,0.962478,0.035787
9819,0.075905,1.616033,832010,832,1.616033,0.075905
9820,0.188674,4.713756,388009,388,4.713756,0.188674
9821,0.017371,0.745956,466061,466,0.745956,0.017371
9822,0.316760,2.695918,470005,470,2.695918,0.316760
9823,0.061263,1.439214,833009,833,1.439214,0.061263
9824,0.023519,0.770419,828021,828,0.770419,0.023519
9825,0.119466,2.075374,765005,765,2.075374,0.119466
9826,0.290004,6.560383,465001,465,6.560383,0.290004
9827,0.008285,0.425261,1008018,1008,0.425261,0.008285
9828,0.033385,1.355046,830021,830,1.355046,0.033385
9829,0.008671,0.536513,766004,766,0.536513,0.008671
9830,0.008499,0.765583,763011,763,0.765583,0.008499
9831,0.029391,1.811505,1012020,1012,1.811505,0.029391
9832,0.012581,0.572037,1008021,1008,0.572037,0.012581
9833,0.009196,0.776413,1008020,1008,0.776413,0.009196
9834,0.017051,0.537856,954031,954,0.537856,0.017051
9835,0.009437,0.932481,959009,959,0.932481,0.009437
9836,0.018281,0.603427,956011,956,0.603427,0.018281
9837,0.007293,0.762189,1009013,1009,0.762189,0.007293
9838,0.145516,3.569061,470016,470,3.569061,0.145516
9839,0.018314,0.774027,1009014,1009,0.774027,0.018314
9840,0.019403,0.847766,766003,766,0.847766,0.019403
9841,0.010128,0.479006,1012016,1012,0.479006,0.010128
9842,0.004638,0.353488,1008022,1008,0.353488,0.004638
9843,0.044217,0.941743,954030,954,0.941743,0.044217
9844,0.016862,0.783575,954034,954,0.783575,0.016862
9845,0.012888,0.740699,959006,959,0.740699,0.012888
9846,0.085232,1.256675,458003,458,1.256675,0.085232
9847,0.021348,0.774386,726005,726,0.774386,0.021348
9848,0.214026,2.423777,391001,391,2.423777,0.214026
9849,0.023122,0.854728,991016,991,0.854728,0.023122
9850,0.005560,0.384113,1009003,1009,0.384113,0.005560
9851,0.038036,1.015474,832016,832,1.015474,0.038036
9852,0.021823,0.846660,766002,766,0.846660,0.021823
9853,0.060905,1.174263,381001,381,1.174263,0.060905
9854,0.080992,2.197078,765004,765,2.197078,0.080992
9855,0.003077,0.318096,438001,438,0.318096,0.003077
9856,0.071185,1.902385,466002,466,1.902385,0.071185
9857,0.119947,2.274728,478004,478,2.274728,0.119947
9858,0.046201,1.807767,959010,959,1.807767,0.046201
9859,0.022886,0.739042,955033,955,0.739042,0.022886
9860,0.005634,0.426335,960001,960,0.426335,0.005634
9861,0.020480,1.033410,796003,796,1.033410,0.020480
9862,0.031837,1.577564,831003,831,1.577564,0.031837
9863,0.051588,1.198668,832015,832,1.198668,0.051588
9864,0.057931,1.162038,992007,992,1.162038,0.057931
9865,0.085824,1.573242,430007,430,1.573242,0.085824
9866,0.044972,1.117206,401035,401,1.117206,0.044972
9867,0.052070,1.239623,834004,834,1.239623,0.052070
9868,0.384403,4.419048,479001,479,4.419048,0.384403
9869,0.004987,0.369347,959018,959,0.369347,0.004987
9870,0.009174,0.724461,991013,991,0.724461,0.009174
9871,0.071398,1.293750,438017,438,1.293750,0.071398
9872,0.016098,0.646230,956013,956,0.646230,0.016098
9873,0.030205,0.782865,1012021,1012,0.782865,0.030205
9874,0.012046,0.739862,1010004,1010,0.739862,0.012046
9875,0.124802,3.498366,478007,478,3.498366,0.124802
9876,0.035036,1.015723,959015,959,1.015723,0.035036
9877,0.020667,0.797117,796005,796,0.797117,0.020667
9878,0.005111,0.464761,438003,438,0.464761,0.005111
9879,0.033389,1.274940,950038,950,1.274940,0.033389
9880,0.069209,2.739321,1009012,1009,2.739321,0.069209
9881,0.054227,1.136667,438002,438,1.136667,0.054227
9882,0.012929,0.752714,959024,959,0.752714,0.012929
9883,0.041742,0.993972,458007,458,0.993972,0.041742
9884,0.009754,0.438656,466034,466,0.438656,0.009754
9885,0.049510,1.082238,828004,828,1.082238,0.049510
9886,0.014170,0.541451,1009017,1009,0.541451,0.014170
9887,0.033906,2.745209,833007,833,2.745209,0.033906
9888,0.010927,1.016854,959014,959,1.016854,0.010927
9889,0.037719,1.364022,401056,401,1.364022,0.037719
9890,0.110899,2.278123,478003,478,2.278123,0.110899
9891,0.026934,1.373926,797002,797,1.373926,0.026934
9892,0.003926,0.432635,438018,438,0.432635,0.003926
9893,0.091264,2.396487,466003,466,2.396487,0.091264
9894,0.027985,0.928702,832017,832,0.928702,0.027985
9895,0.156093,2.888339,401044,401,2.888339,0.156093
9896,0.007908,0.855381,832018,832,0.855381,0.007908
9897,0.105036,3.185329,439008,439,3.185329,0.105036
9898,0.067068,1.402478,430009,430,1.402478,0.067068
9899,0.007724,0.620909,1019005,1019,0.620909,0.007724
9900,0.059961,1.664357,834003,834,1.664357,0.059961
9901,0.068013,1.499790,390002,390,1.499790,0.068013
9902,0.004584,0.374881,1012017,1012,0.374881,0.004584
9903,0.088909,1.505417,954033,954,1.505417,0.088909
9904,0.018282,0.816889,832019,832,0.816889,0.018282
9905,0.394929,8.184743,400015,400,8.184743,0.394929
9906,0.036903,1.168050,956012,956,1.168050,0.036903
9907,0.012379,0.880761,959028,959,0.880761,0.012379
9908,0.014612,0.540702,1017022,1017,0.540702,0.014612
9909,0.004566,0.278474,959011,959,0.278474,0.004566
9910,0.039031,1.334636,830022,830,1.334636,0.039031
9911,0.159682,3.513764,401066,401,3.513764,0.159682
9912,0.025017,1.314290,466048,466,1.314290,0.025017
9913,0.014357,1.072500,380005,380,1.072500,0.014357
9914,0.016311,0.700959,955034,955,0.700959,0.016311
9915,0.200239,5.289504,480003,480,5.289504,0.200239
9916,0.013527,0.881407,959020,959,0.881407,0.013527
9917,0.035822,0.955164,802003,802,0.955164,0.035822
9918,0.001823,0.167266,470018,470,0.167266,0.001823
9919,0.007937,0.516214,1009016,1009,0.516214,0.007937
9920,0.023961,0.939385,379004,379,0.939385,0.023961
9921,0.023175,0.992615,833008,833,0.992615,0.023175
9922,0.023292,0.896317,766005,766,0.896317,0.023292
9923,0.006829,0.593411,765006,765,0.593411,0.006829
9924,0.006845,0.584212,1009018,1009,0.584212,0.006845
9925,0.002898,0.216172,458004,458,0.216172,0.002898
9926,0.005367,0.499271,380006,380,0.499271,0.005367
9927,0.110355,2.818187,466026,466,2.818187,0.110355
9928,0.009335,0.457109,959023,959,0.457109,0.009335
9929,0.007302,0.564612,1009004,1009,0.564612,0.007302
9930,0.142169,4.268525,441003,441,4.268525,0.142169
9931,0.003925,0.347041,1012019,1012,0.347041,0.003925
9932,0.033803,1.093603,960002,960,1.093603,0.033803
9933,0.627916,5.939809,391002,391,5.939809,0.627916
9934,0.058661,1.895042,797003,797,1.895042,0.058661
9935,0.017089,0.843874,833004,833,0.843874,0.017089
9936,0.032773,1.827900,855001,855,1.827900,0.032773
9937,0.005523,0.307123,959025,959,0.307123,0.005523
9938,0.021161,0.762310,1018003,1018,0.762310,0.021161
9939,0.081033,4.050159,441001,441,4.050159,0.081033
9940,0.004483,0.383861,959022,959,0.383861,0.004483
9941,0.011765,0.872000,441002,441,0.872000,0.011765
9942,0.029497,1.253593,833010,833,1.253593,0.029497
9943,0.009359,0.557254,1009005,1009,0.557254,0.009359
9944,0.031081,1.049624,466043,466,1.049624,0.031081
9945,0.027343,1.464122,466012,466,1.464122,0.027343
9946,0.008092,0.377467,991014,991,0.377467,0.008092
9947,0.014074,0.496061,1015018,1015,0.496061,0.014074
9948,0.054172,1.880126,389002,389,1.880126,0.054172
9949,0.036778,3.327974,458005,458,3.327974,0.036778
9950,0.012414,0.629136,797004,797,0.629136,0.012414
9951,0.032414,0.983212,833011,833,0.983212,0.032414
9952,0.026217,1.064691,401065,401,1.064691,0.026217
9953,0.020871,0.762612,959012,959,0.762612,0.020871
9954,0.007264,0.412951,991015,991,0.412951,0.007264
9955,0.035102,1.285134,1011002,1011,1.285134,0.035102
9956,0.062060,2.167558,466058,466,2.167558,0.062060
9957,0.010716,0.479930,1010005,1010,0.479930,0.010716
9958,0.110889,2.532751,438021,438,2.532751,0.110889
9959,0.040885,1.816163,796004,796,1.816163,0.040885
9960,0.362829,3.641147,381002,381,3.641147,0.362829
9961,0.022339,2.256772,459003,459,2.256772,0.022339
9962,0.045427,1.393262,855002,855,1.393262,0.045427
9963,0.008208,0.497321,765007,765,0.497321,0.008208
9964,0.005410,0.390911,959027,959,0.390911,0.005410
9965,0.039392,1.500057,441007,441,1.500057,0.039392
9966,0.106530,3.252570,480002,480,3.252570,0.106530
9967,0.010612,0.758950,832021,832,0.758950,0.010612
9968,0.018952,0.725971,954040,954,0.725971,0.018952
9969,0.008988,0.528598,1009015,1009,0.528598,0.008988
9970,0.008738,0.560643,458014,458,0.560643,0.008738
9971,0.008075,0.547022,1011003,1011,0.547022,0.008075
9972,0.015221,0.876554,1011004,1011,0.876554,0.015221
9973,0.010575,0.663195,950039,950,0.663195,0.010575
9974,0.003583,0.311552,1011001,1011,0.311552,0.003583
9975,0.006590,0.417669,959026,959,0.417669,0.006590
9976,0.004854,0.406073,1009006,1009,0.406073,0.004854
9977,0.044383,1.821602,836001,836,1.821602,0.044383
9978,0.260480,3.994434,415001,415,3.994434,0.260480
9979,0.018624,1.156799,459004,459,1.156799,0.018624
9980,0.008969,0.645125,832020,832,0.645125,0.008969
9981,0.243649,2.591504,478002,478,2.591504,0.243649
9982,0.052656,1.264283,954037,954,1.264283,0.052656
9983,0.018300,0.852032,459005,459,0.852032,0.018300
9984,0.139724,2.486622,401074,401,2.486622,0.139724
9985,0.033685,2.182367,401036,401,2.182367,0.033685
9986,0.016299,1.036156,954042,954,1.036156,0.016299
9987,0.010093,0.803204,1017023,1017,0.803204,0.010093
9988,0.009312,0.406649,957016,957,0.406649,0.009312
9989,0.171762,3.880433,401082,401,3.880433,0.171762
9990,0.014460,0.849452,466055,466,0.849452,0.014460
9991,0.049811,2.759336,401031,401,2.759336,0.049811
9992,0.018875,0.851052,954036,954,0.851052,0.018875
9993,0.038671,1.874831,465002,465,1.874831,0.038671
9994,0.019224,1.634451,458006,458,1.634451,0.019224
9995,0.003105,0.334993,1012022,1012,0.334993,0.003105
9996,0.006535,0.586836,401050,401,0.586836,0.006535
9997,0.234414,4.977357,431001,431,4.977357,0.234414
9998,0.321993,3.548732,440004,440,3.548732,0.321993
9999,0.035618,2.059074,401041,401,2.059074,0.035618
10000,0.011552,0.496321,438019,438,0.496321,0.011552
10001,0.004581,0.260471,480004,480,0.260471,0.004581
10002,0.038806,1.478715,401032,401,1.478715,0.038806
10003,0.011257,0.578317,480006,480,0.578317,0.011257
10004,0.046542,2.386611,401034,401,2.386611,0.046542
10005,0.932803,9.658120,414005,414,9.658120,0.932803
10006,0.191280,2.640077,431006,431,2.640077,0.191280
10007,0.025356,0.941147,954038,954,0.941147,0.025356
10008,0.189677,2.616236,954039,954,2.616236,0.189677
10009,0.003673,0.311447,441010,441,0.311447,0.003673
10010,0.043361,1.352824,466047,466,1.352824,0.043361
10011,0.041926,1.772291,465003,465,1.772291,0.041926
10012,0.005214,0.301811,441008,441,0.301811,0.005214
10013,0.053501,1.512159,400017,400,1.512159,0.053501
10014,0.008661,0.367577,956015,956,0.367577,0.008661
10015,0.277683,5.328546,480001,480,5.328546,0.277683
10016,0.034052,1.008921,480005,480,1.008921,0.034052
10017,0.005045,0.437511,441006,441,0.437511,0.005045
10018,0.004571,0.414255,955036,955,0.414255,0.004571
10019,0.016072,1.500124,401039,401,1.500124,0.016072
10020,0.264539,6.980518,415008,415,6.980518,0.264539
10021,0.032515,1.239063,400019,400,1.239063,0.032515
10022,0.746926,3.813821,386015,386,3.813821,0.746926
10023,0.002106,0.222592,470024,470,0.222592,0.002106
10024,0.020312,0.881600,466037,466,0.881600,0.020312
10025,0.117948,2.241674,467001,467,2.241674,0.117948
10026,0.009845,0.494102,431002,431,0.494102,0.009845
10027,0.132477,1.775171,438020,438,1.775171,0.132477
10028,0.064601,1.721281,479002,479,1.721281,0.064601
10029,0.008910,0.551699,401038,401,0.551699,0.008910
10030,0.026485,1.247791,478005,478,1.247791,0.026485
10031,0.005246,0.438299,466020,466,0.438299,0.005246
10032,0.053792,1.534394,400016,400,1.534394,0.053792
10033,0.006025,0.544465,466024,466,0.544465,0.006025
10034,0.005076,0.523649,459006,459,0.523649,0.005076
10035,0.023633,0.740001,955038,955,0.740001,0.023633
10036,0.005060,0.663092,466054,466,0.663092,0.005060
10037,0.033014,0.843694,957017,957,0.843694,0.033014
10038,0.011725,0.746750,401055,401,0.746750,0.011725
10039,0.118469,1.506864,460003,460,1.506864,0.118469
10040,0.006456,0.462061,401054,401,0.462061,0.006456
10041,0.050947,2.397092,480009,480,2.397092,0.050947
10042,0.393182,3.167881,415002,415,3.167881,0.393182
10043,0.007271,0.495773,441017,441,0.495773,0.007271
10044,0.102080,4.086602,401047,401,4.086602,0.102080
10045,0.006641,0.635318,401043,401,0.635318,0.006641
10046,0.059403,2.027418,466023,466,2.027418,0.059403
10047,0.011119,0.471786,401068,401,0.471786,0.011119
10048,0.008317,0.386768,480007,480,0.386768,0.008317
10049,0.065572,1.339366,478011,478,1.339366,0.065572
10050,0.002593,0.263263,441005,441,0.263263,0.002593
10051,0.325647,2.540894,471001,471,2.540894,0.325647
10052,0.020634,1.053087,466032,466,1.053087,0.020634
10053,0.001958,0.190339,438004,438,0.190339,0.001958
10054,0.097394,1.895508,431003,431,1.895508,0.097394
10055,0.034355,2.436166,459007,459,2.436166,0.034355
10056,0.014699,0.706306,955035,955,0.706306,0.014699
10057,0.002591,0.248955,441011,441,0.248955,0.002591
10058,0.019001,1.505182,401049,401,1.505182,0.019001
10059,0.008505,0.535704,401037,401,0.535704,0.008505
10060,0.013644,1.241694,441014,441,1.241694,0.013644
10061,0.007083,0.503547,956017,956,0.503547,0.007083
10062,0.017909,1.434168,459008,459,1.434168,0.017909
10063,0.010734,0.790608,441009,441,0.790608,0.010734
10064,0.131403,2.626950,955037,955,2.626950,0.131403
10065,0.029598,1.030487,458008,458,1.030487,0.029598
10066,0.026252,1.847310,401057,401,1.847310,0.026252
10067,0.072951,4.237279,401053,401,4.237279,0.072951
10068,0.008492,0.781820,401067,401,0.781820,0.008492
10069,0.003650,0.256440,439014,439,0.256440,0.003650
10070,0.024912,1.399415,400018,400,1.399415,0.024912
10071,0.002212,0.229652,470027,470,0.229652,0.002212
10072,0.055233,2.317325,439012,439,2.317325,0.055233
10073,0.006851,0.483391,441023,441,0.483391,0.006851
10074,0.009630,0.887009,466045,466,0.887009,0.009630
10075,0.034008,1.629254,466033,466,1.629254,0.034008
10076,0.004080,0.344858,470026,470,0.344858,0.004080
10077,0.029803,1.221073,466041,466,1.221073,0.029803
10078,0.002922,0.441388,466016,466,0.441388,0.002922
10079,0.026897,1.486066,466044,466,1.486066,0.026897
10080,0.002263,0.305271,466039,466,0.305271,0.002263
10081,0.009855,0.622467,466014,466,0.622467,0.009855
10082,0.080113,3.835120,406001,406,3.835120,0.080113
10083,0.031643,0.857506,401079,401,0.857506,0.031643
10084,0.010778,0.486921,956019,956,0.486921,0.010778
10085,0.020442,0.751276,414004,414,0.751276,0.020442
10086,0.022152,1.462177,467004,467,1.462177,0.022152
10087,0.015979,1.261651,441026,441,1.261651,0.015979
10088,0.023939,1.143659,438005,438,1.143659,0.023939
10089,0.028262,1.663539,401046,401,1.663539,0.028262
10090,0.005485,0.604800,466035,466,0.604800,0.005485
10091,0.089502,3.809746,441004,441,3.809746,0.089502
10092,0.008011,0.455211,956014,956,0.455211,0.008011
10093,0.032355,0.976703,470032,470,0.976703,0.032355
10094,0.018414,1.216683,401064,401,1.216683,0.018414
10095,0.198276,3.894123,400020,400,3.894123,0.198276
10096,0.017756,0.755073,441027,441,0.755073,0.017756
10097,0.002665,0.412883,466021,466,0.412883,0.002665
10098,0.029015,1.002649,401115,401,1.002649,0.029015
10099,0.021532,0.618703,480008,480,0.618703,0.021532
10100,0.008857,0.572557,441018,441,0.572557,0.008857
10101,0.028164,0.983911,401040,401,0.983911,0.028164
10102,0.008073,0.394493,401059,401,0.394493,0.008073
10103,0.322984,3.050178,389003,389,3.050178,0.322984
10104,0.040532,1.509406,467003,467,1.509406,0.040532
10105,0.005513,0.346630,401070,401,0.346630,0.005513
10106,0.835740,9.046815,478008,478,9.046815,0.835740
10107,0.152501,3.675538,466053,466,3.675538,0.152501
10108,0.374101,3.466813,478006,478,3.466813,0.374101
10109,2.507081,9.652226,404001,404,9.652226,2.507081
10110,0.019021,0.792566,956018,956,0.792566,0.019021
10111,0.246755,3.824441,401114,401,3.824441,0.246755
10112,0.100442,1.308598,954041,954,1.308598,0.100442
10113,0.012186,0.666235,956016,956,0.666235,0.012186
10114,0.115366,3.649356,440002,440,3.649356,0.115366
10115,0.294893,2.720459,431004,431,2.720459,0.294893
10116,0.007389,0.416478,480010,480,0.416478,0.007389
10117,0.172614,3.115177,478012,478,3.115177,0.172614
10118,0.002679,0.230702,470030,470,0.230702,0.002679
10119,0.245369,2.382585,386016,386,2.382585,0.245369
10120,0.667409,14.931891,401072,401,14.931891,0.667409
10121,0.022367,0.924659,466050,466,0.924659,0.022367
10122,0.010347,0.817227,401063,401,0.817227,0.010347
10123,0.004512,0.315755,401080,401,0.315755,0.004512
10124,0.018570,0.747526,458010,458,0.747526,0.018570
10125,0.008744,0.412258,957018,957,0.412258,0.008744
10126,0.009183,0.476620,401045,401,0.476620,0.009183
10127,0.023939,1.075162,458009,458,1.075162,0.023939
10128,0.001172,0.149043,466060,466,0.149043,0.001172
10129,0.054562,1.244470,954044,954,1.244470,0.054562
10130,0.017542,1.156027,401071,401,1.156027,0.017542
10131,0.059750,1.212469,414006,414,1.212469,0.059750
10132,0.008956,0.460550,480012,480,0.460550,0.008956
10133,0.037125,3.125224,468004,468,3.125224,0.037125
10134,0.043567,1.743310,466059,466,1.743310,0.043567
10135,0.074984,2.732926,467008,467,2.732926,0.074984
10136,0.052823,2.406734,401048,401,2.406734,0.052823
10137,0.057067,1.401754,401088,401,1.401754,0.057067
10138,0.084337,1.507519,401108,401,1.507519,0.084337
10139,0.008535,0.458874,441028,441,0.458874,0.008535
10140,0.023247,0.881049,441019,441,0.881049,0.023247
10141,0.090515,2.734188,467005,467,2.734188,0.090515
10142,0.043616,3.077503,440003,440,3.077503,0.043616
10143,0.097426,2.083950,383001,383,2.083950,0.097426
10144,0.030117,0.977449,467007,467,0.977449,0.030117
10145,0.004328,0.253742,441016,441,0.253742,0.004328
10146,0.030387,1.077703,466027,466,1.077703,0.030387
10147,0.030081,0.827755,401122,401,0.827755,0.030081
10148,0.077445,2.258020,401099,401,2.258020,0.077445
10149,0.048813,0.965523,479006,479,0.965523,0.048813
10150,0.013708,0.509725,458017,458,0.509725,0.013708
10151,0.018069,1.400973,438006,438,1.400973,0.018069
10152,0.060124,1.580169,480011,480,1.580169,0.060124
10153,0.021382,0.660870,441025,441,0.660870,0.021382
10154,0.133518,2.342684,382004,382,2.342684,0.133518
10155,0.003638,0.393155,468003,468,0.393155,0.003638
10156,0.037423,0.876495,470034,470,0.876495,0.037423
10157,0.706997,15.676077,479040,479,15.676077,0.706997
10158,0.020167,0.796057,954046,954,0.796057,0.020167
10159,0.002987,0.314074,441013,441,0.314074,0.002987
10160,0.010476,0.811339,458016,458,0.811339,0.010476
10161,0.026168,2.048543,401051,401,2.048543,0.026168
10162,0.011483,0.591549,401062,401,0.591549,0.011483
10163,0.006557,0.347836,957019,957,0.347836,0.006557
10164,0.096098,1.651828,401091,401,1.651828,0.096098
10165,0.025652,0.880021,955039,955,0.880021,0.025652
10166,0.023497,1.428316,401083,401,1.428316,0.023497
10167,0.131777,5.318552,401058,401,5.318552,0.131777
10168,0.018797,0.864221,458015,458,0.864221,0.018797
10169,0.017072,0.817276,468001,468,0.817276,0.017072
10170,0.021144,1.046750,465004,465,1.046750,0.021144
10171,0.059482,1.830228,441037,441,1.830228,0.059482
10172,0.025350,0.920812,460002,460,0.920812,0.025350
10173,0.020658,1.150752,478016,478,1.150752,0.020658
10174,0.089963,2.195286,401109,401,2.195286,0.089963
10175,0.024059,1.117550,954045,954,1.117550,0.024059
10176,0.008930,0.587656,468008,468,0.587656,0.008930
10177,0.013833,0.488291,956021,956,0.488291,0.013833
10178,0.047944,1.936890,461012,461,1.936890,0.047944
10179,0.008222,0.520724,467002,467,0.520724,0.008222
10180,0.039943,0.830349,954043,954,0.830349,0.039943
