"OBJECTID","CMP_ID","CFRAG1","CFRAG2","DEPTH","RESTR_TYPE","AWHC"
10349,68701106,"B","B","5","-","2"
10350,68701107,"-","-","-","-","-"
10351,68701201,"A","A","5","-","4"
10352,68701202,"A","A","5","-","4"
10353,68701203,"A","A","5","-","4"
10354,68701204,"A","A","5","-","4"
10355,68701205,"B","B","5","-","2"
10356,68701206,"-","-","-","-","-"
10357,68701207,"A","A","5","-","4"
10358,68800101,"A","A","5","-","3"
10359,68800102,"A","A","5","-","4"
10360,68800103,"A","A","5","-","3"
10361,68800104,"A","A","5","-","4"
10362,68800201,"A","A","5","-","4"
10363,68800202,"A","A","5","-","4"
10364,68800301,"A","A","5","-","4"
10365,68800302,"A","A","5","-","3"
10366,68800303,"A","A","5","-","4"
10367,68800304,"A","A","5","-","4"
10368,68800401,"A","A","5","-","4"
10369,68800402,"A","A","5","-","3"
10370,68800403,"A","A","5","-","4"
10371,68900101,"A","A","5","-","4"
10372,68900102,"A","A","5","-","4"
10373,68900103,"A","A","5","-","4"
10374,68900104,"A","A","5","-","4"
10375,68900105,"-","-","-","-","-"
10376,68900106,"A","A","5","-","4"
10377,68900107,"-","-","-","-","-"
10378,68900108,"A","A","5","-","4"
10379,68900109,"A","A","5","-","3"
10380,68900201,"A","A","5","-","4"
10381,68900202,"-","-","-","-","-"
10382,68900203,"A","A","5","-","4"
10383,68900204,"A","A","5","-","4"
10384,68900205,"A","A","5","-","4"
10385,68900206,"A","A","5","-","4"
10386,68900207,"A","A","5","-","4"
10387,68900208,"-","-","-","-","-"
10388,68900209,"-","-","-","-","-"
10389,68900210,"-","-","-","-","-"
10390,68900301,"A","A","5","-","4"
10391,68900302,"A","A","5","-","4"
10392,68900303,"A","A","5","-","4"
10393,68900304,"A","A","5","-","4"
10394,68900305,"-","-","-","-","-"
10395,68900306,"A","A","5","-","3"
10396,68900307,"-","-","-","-","-"
10397,68900308,"-","-","-","-","-"
10398,68900309,"-","-","-","-","-"
10399,68900401,"A","A","5","-","3"
10400,68900402,"A","A","5","-","3"
10401,68900403,"A","A","5","-","4"
10402,68900404,"-","-","-","-","-"
10403,68900405,"-","-","-","-","-"
10404,68900406,"-","-","-","-","-"
10405,68900407,"A","A","5","-","2"
10406,68900408,"-","-","-","-","-"
10407,68900409,"A","A","5","-","4"
10408,68900701,"A","A","5","-","4"
10409,68900702,"A","A","5","-","4"
10410,68900703,"-","-","-","-","-"
10411,68900704,"A","A","5","-","4"
10412,68900705,"A","A","5","-","4"
10413,68900706,"A","A","5","-","3"
10414,68900707,"A","A","5","-","4"
10415,68900708,"A","A","5","-","4"
10416,68900709,"-","-","-","-","-"
10417,68900710,"-","-","-","-","-"
10418,68900901,"A","A","5","-","4"
10419,68900902,"A","A","5","-","4"
10420,68900903,"-","-","-","-","-"
10421,68900904,"A","A","5","-","4"
10422,68900905,"-","-","-","-","-"
10423,68900906,"A","A","5","-","4"
10424,68900907,"A","A","5","-","4"
10425,68901101,"A","A","5","-","4"
10426,68901102,"A","A","5","-","4"
10427,68901103,"A","A","5","-","4"
10428,68901104,"A","A","5","-","5"
10429,68901105,"A","A","5","-","4"
10430,68901106,"A","A","5","-","2"
10431,68901107,"B","B","5","-","1"
10432,68901201,"A","A","5","-","4"
10433,68901202,"A","A","5","-","4"
10434,68901203,"A","A","5","-","4"
10435,68901204,"A","A","5","-","5"
10436,68901205,"A","A","5","-","4"
10437,68901206,"B","B","5","-","2"
10438,68901207,"A","A","5","-","2"
10439,68901208,"A","A","5","-","3"
10440,68901209,"A","A","5","-","4"
10441,68901301,"A","A","5","-","4"
10442,68901302,"A","A","5","-","3"
10443,68901303,"A","A","5","-","4"
10444,68901304,"-","-","-","-","-"
10445,68901305,"A","A","5","-","4"
10446,68901306,"A","A","5","-","4"
10447,68901307,"-","-","-","-","-"
10448,68901308,"B","B","5","-","2"
10449,68901309,"-","-","-","-","-"
10450,69000401,"A","A","5","-","4"
10451,69000402,"-","-","-","-","-"
10452,69000403,"A","A","5","-","4"
10453,69000404,"A","A","5","-","5"
10454,69000405,"-","-","-","-","-"
10455,69000406,"A","A","5","-","5"
10456,69000407,"-","-","-","-","-"
10457,69000408,"A","A","5","-","4"
10458,69000409,"A","A","5","-","4"
10459,69000601,"A","A","5","-","2"
10460,69000602,"A","A","5","-","2"
10461,69000603,"A","A","5","-","2"
10462,69000604,"A","A","5","-","2"
10463,69000605,"A","A","5","-","2"
10464,69000606,"A","A","5","-","5"
10465,69000607,"A","A","5","-","3"
10466,69000608,"-","-","-","-","-"
10467,69000701,"A","A","5","-","4"
10468,69000702,"A","A","5","-","4"
10469,69000703,"A","A","5","-","4"
10470,69000704,"-","-","-","-","-"
10471,69000705,"-","-","-","-","-"
10472,69000801,"A","A","5","-","4"
10473,69000802,"-","-","-","-","-"
10474,69000803,"A","A","5","-","4"
10475,69000804,"A","A","5","-","4"
10476,69000805,"A","A","5","-","4"
10477,69000806,"A","A","5","-","3"
10478,69000807,"A","A","5","-","4"
10479,69000901,"A","A","5","-","4"
10480,69000902,"A","A","5","-","3"
10481,69000903,"A","A","5","-","5"
10482,69000904,"-","-","-","-","-"
10483,69000905,"A","A","5","-","4"
10484,69000906,"A","A","5","-","5"
10485,69000907,"-","-","-","-","-"
10486,69000908,"-","-","-","-","-"
10487,69000909,"B","B","5","-","2"
10488,69001001,"A","A","5","-","4"
10489,69001002,"A","A","5","-","4"
10490,69001003,"A","A","5","-","4"
10491,69001004,"A","A","5","-","4"
10492,69001005,"-","-","-","-","-"
10493,69001101,"-","-","-","SA","-"
10494,69001102,"A","A","5","-","4"
10495,69001103,"A","A","5","-","4"
10496,69001104,"A","A","5","-","4"
10497,69001105,"A","A","5","-","4"
10498,69001106,"A","A","5","-","4"
10499,69001107,"A","A","5","-","4"
10500,69001108,"A","A","5","-","4"
10501,69001109,"B","B","5","-","1"
10502,69001110,"-","-","-","-","-"
10503,69001111,"-","-","-","-","-"
10504,69001201,"A","A","5","-","4"
10505,69001202,"A","A","5","-","4"
10506,69001203,"-","-","-","-","-"
10507,69001204,"A","A","5","-","4"
10508,69001205,"A","A","5","-","4"
10509,69001206,"A","A","5","-","4"
10510,69001207,"A","A","5","-","4"
10511,69001208,"A","A","5","-","4"
10512,69001209,"A","A","5","-","4"
10513,69001301,"A","A","5","-","4"
10514,69001302,"A","A","5","-","4"
10515,69001303,"A","A","5","-","4"
10516,69001304,"-","-","-","-","-"
10517,69001305,"A","A","5","-","4"
10518,69001306,"A","A","5","-","4"
10519,69001307,"A","A","5","-","4"
10520,69001401,"A","A","5","-","4"
10521,69001402,"A","A","5","-","4"
10522,69001403,"A","A","5","-","4"
10523,69001404,"A","A","5","-","4"
10524,69001405,"A","A","5","-","4"
10525,69001406,"-","-","-","-","-"
10526,69001407,"B","A","5","-","3"
10527,69001408,"A","A","5","-","4"
10528,69001409,"-","-","-","-","-"
10529,69100301,"A","A","5","-","2"
10530,69100302,"A","A","5","-","3"
10531,69100303,"A","A","5","-","3"
10532,69100304,"A","A","5","-","4"
10533,69100305,"-","-","-","-","-"
10534,69100306,"-","-","-","-","-"
10535,69100307,"A","A","5","-","2"
10536,69100401,"A","A","5","-","2"
10537,69100402,"A","A","5","-","2"
10538,69100403,"A","A","5","-","4"
10539,69100404,"A","A","5","-","3"
10540,69100405,"A","A","5","-","4"
10541,69100406,"-","-","-","-","-"
10542,69100601,"A","A","5","-","5"
10543,69100602,"A","A","5","-","4"
10544,69100603,"A","A","5","-","4"
10545,69100604,"-","-","-","-","-"
10546,69100901,"A","A","5","-","3"
10547,69100902,"-","-","-","-","-"
10548,69100903,"A","A","5","-","2"
10549,69100904,"A","A","5","-","3"
10550,69100905,"A","A","5","-","3"
10551,69100906,"A","A","5","-","2"
10552,69100907,"A","A","5","-","2"
10553,69100908,"A","A","5","-","2"
10554,69100909,"-","-","-","-","-"
10555,69101201,"A","A","5","-","5"
10556,69101202,"A","A","5","-","5"
10557,69101203,"A","A","5","-","4"
10558,69101204,"A","A","5","-","3"
10559,69101205,"A","A","5","-","2"
10560,69101206,"A","A","5","-","4"
10561,69101207,"B","B","5","-","1"
10562,69101208,"-","-","-","-","-"
10563,69101209,"-","-","-","-","-"
10564,69101210,"-","-","-","-","-"
10565,69200101,"A","A","5","-","5"
10566,69200102,"-","-","5","-","5"
10567,69200103,"A","A","5","-","4"
10568,69200104,"A","A","5","-","5"
10569,69200201,"A","A","5","-","4"
10570,69200202,"A","A","5","BN","5"
10571,69200203,"A","A","5","-","4"
10572,69200204,"A","A","5","-","5"
10573,69200301,"A","A","5","-","5"
10574,69200302,"A","A","5","-","4"
10575,69200303,"-","-","5","-","5"
10576,69200304,"A","A","5","-","5"
10577,69200401,"A","A","5","-","4"
10578,69200402,"A","A","5","-","4"
10579,69200501,"A","A","5","-","4"
10580,69200502,"C","D","5","-","2"
10581,69200601,"A","A","5","-","5"
10582,69200602,"A","A","5","-","5"
10583,69200603,"-","-","5","-","5"
10584,69200701,"A","A","5","-","4"
10585,69200702,"A","A","5","-","4"
10586,69200703,"A","A","5","-","4"
10587,69200801,"A","A","5","-","4"
10588,69200802,"A","A","5","-","4"
10589,69200803,"A","A","5","-","5"
10590,69200804,"A","A","5","-","5"
10591,69200901,"A","A","5","-","4"
10592,69200902,"A","A","5","-","4"
10593,69200903,"A","A","5","-","4"
10594,69200904,"-","-","5","-","5"
10595,69201001,"A","B","5","-","4"
10596,69201002,"A","A","5","-","5"
10597,69201003,"-","-","5","-","5"
10598,69201004,"A","A","5","-","5"
10599,69300101,"A","A","5","-","4"
10600,69300102,"A","A","5","-","4"
10601,69300103,"A","A","5","-","4"
10602,69300104,"A","A","5","-","4"
10603,69300105,"A","A","5","-","3"
10604,69300106,"A","A","5","-","4"
10605,69300107,"A","A","5","-","4"
10606,69300108,"-","-","-","-","-"
10607,69300301,"A","A","5","-","4"
10608,69300302,"A","A","5","-","4"
10609,69300303,"A","A","5","-","4"
10610,69300304,"A","A","5","-","4"
10611,69300305,"A","A","5","-","4"
10612,69300306,"A","A","5","-","5"
10613,69300307,"-","-","-","-","-"
10614,69300308,"-","-","-","-","-"
10615,69300309,"-","-","-","-","-"
10616,69300401,"A","A","5","-","4"
10617,69300402,"A","A","5","-","4"
10618,69300403,"A","A","5","-","4"
10619,69300404,"A","A","5","-","4"
10620,69300405,"-","-","-","-","-"
10621,69300406,"A","A","5","-","4"
10622,69300407,"-","-","-","-","-"
10623,69300501,"A","A","5","-","4"
10624,69300502,"A","A","5","-","4"
10625,69300503,"A","A","5","-","3"
10626,69300504,"A","A","5","-","4"
10627,69300505,"A","A","5","-","4"
10628,69300506,"A","A","5","-","4"
10629,69300507,"-","-","-","-","-"
10630,69300508,"A","A","5","-","3"
10631,69300509,"A","A","5","-","2"
10632,69300510,"-","-","-","-","-"
10633,69300601,"A","A","5","-","2"
10634,69300602,"A","A","5","-","3"
10635,69300603,"A","A","5","-","4"
10636,69300604,"-","-","-","-","-"
10637,69300605,"A","A","5","-","4"
10638,69300606,"A","A","5","-","4"
10639,69300607,"A","A","5","-","4"
10640,69300608,"A","A","5","-","4"
10641,69300701,"A","A","5","-","4"
10642,69300702,"A","A","5","-","4"
10643,69300703,"-","-","-","-","-"
10644,69300704,"A","A","5","-","4"
10645,69300705,"A","A","5","-","4"
10646,69300706,"A","A","5","-","5"
10647,69300707,"A","A","5","-","4"
10648,69300708,"-","-","-","-","-"
10649,69300709,"-","-","-","-","-"
10650,69300901,"A","A","5","-","4"
10651,69300902,"A","A","5","-","4"
10652,69300903,"-","-","-","-","-"
10653,69300904,"A","A","5","-","4"
10654,69300905,"-","-","-","-","-"
10655,69300906,"A","A","5","-","4"
10656,69301001,"A","A","5","-","4"
10657,69301002,"A","A","5","-","5"
10658,69301003,"A","A","5","-","4"
10659,69301004,"A","A","5","-","4"
10660,69301005,"A","A","5","-","5"
10661,69301006,"A","A","5","-","3"
10662,69301007,"A","A","5","-","4"
10663,69301008,"A","A","5","-","4"
10664,69301009,"A","A","5","-","4"
10665,69301010,"-","-","-","-","-"
10666,69301101,"A","A","5","-","5"
10667,69301102,"A","A","5","-","4"
10668,69301103,"A","A","5","-","4"
10669,69301104,"A","A","5","-","5"
10670,69301105,"A","A","5","-","4"
10671,69301106,"A","A","5","-","5"
10672,69301107,"-","-","-","-","-"
10673,69301108,"A","A","5","-","4"
10674,69301109,"-","-","-","-","-"
10675,69301201,"A","A","5","-","4"
10676,69301202,"A","A","5","-","4"
10677,69301203,"-","-","-","-","-"
10678,69301204,"A","A","5","-","3"
10679,69301205,"A","A","5","-","5"
10680,69301206,"A","A","5","-","4"
10681,69301207,"A","A","5","-","4"
10682,69301208,"A","A","5","-","3"
10683,69301209,"-","-","-","-","-"
10684,69400101,"A","A","5","-","5"
10685,69400102,"A","A","5","-","5"
10686,69400103,"A","A","5","-","5"
10687,69400104,"A","A","5","-","5"
10688,69400105,"-","-","-","-","-"
10689,69400106,"A","A","5","-","4"
10690,69400107,"A","A","5","-","5"
10691,69400201,"A","A","5","-","3"
10692,69400202,"A","A","5","-","4"
10693,69400203,"-","-","-","-","-"
10694,69400204,"A","A","5","-","3"
10695,69400205,"A","A","5","-","2"
10696,69400206,"-","-","-","-","-"
10697,69400207,"A","A","5","-","5"
10698,69400208,"A","A","5","-","4"
10699,69400209,"-","-","-","-","-"
10700,69400301,"A","A","5","-","5"
10701,69400302,"A","A","5","-","4"
10702,69400303,"A","A","5","-","4"
10703,69400304,"-","-","-","-","-"
10704,69400401,"A","A","5","-","3"
10705,69400402,"A","A","5","-","3"
10706,69400403,"A","A","5","-","4"
10707,69400404,"A","A","5","-","3"
10708,69400405,"A","A","5","-","3"
10709,69400406,"-","-","-","-","-"
10710,69400407,"A","A","5","-","2"
10711,69400408,"A","A","5","-","5"
10712,69400501,"A","A","5","-","4"
10713,69400502,"A","A","5","-","5"
10714,69400503,"A","A","5","-","4"
10715,69400504,"A","A","5","-","5"
10716,69400505,"A","A","5","-","5"
10717,69400506,"A","A","5","-","5"
10718,69400507,"-","-","-","-","-"
10719,69500101,"B","B","5","-","1"
10720,69500102,"A","A","5","-","3"
10721,69500103,"A","A","5","-","4"
10722,69500104,"-","-","-","-","-"
10723,69500105,"A","A","5","BN","5"
10724,69500106,"-","-","-","-","-"
10725,69500201,"-","-","-","-","-"
10726,69500202,"-","-","-","-","-"
10727,69500203,"-","-","-","-","-"
10728,69500204,"-","-","-","-","-"
10729,69500301,"A","A","5","-","4"
10730,69500302,"-","-","-","-","-"
10731,69500303,"A","A","5","-","4"
10732,69500304,"A","A","5","-","4"
10733,69500305,"A","A","5","-","5"
10734,69500306,"-","-","-","-","-"
10735,69500307,"-","-","-","-","-"
10736,69500308,"A","A","5","-","5"
10737,69500309,"-","-","-","-","-"
10738,69500401,"A","A","5","-","3"
10739,69500402,"A","A","5","-","2"
10740,69500403,"A","A","5","-","4"
10741,69500404,"A","A","5","-","3"
10742,69500405,"-","-","-","-","-"
10743,69500406,"-","-","-","-","-"
10744,69500407,"-","-","-","-","-"
10745,69600101,"A","A","5","-","3"
10746,69600102,"B","B","5","-","2"
10747,69600103,"A","A","5","-","4"
10748,69600104,"A","A","5","-","2"
10749,69600105,"-","-","-","-","-"
10750,69600106,"A","A","5","-","4"
10751,69600107,"-","-","-","-","-"
10752,69600108,"-","-","-","-","-"
10753,69600109,"A","A","5","-","2"
10754,69600201,"A","A","5","-","4"
10755,69600202,"A","A","5","-","5"
10756,69600203,"A","A","5","-","4"
10757,69600204,"A","A","5","-","4"
10758,69600205,"-","-","-","-","-"
10759,69600206,"A","A","5","-","3"
10760,69600207,"A","A","5","-","4"
10761,69600208,"-","-","-","-","-"
10762,69600301,"A","A","5","-","4"
10763,69600302,"A","A","5","-","4"
10764,69600303,"A","A","5","-","3"
10765,69600304,"-","-","-","-","-"
10766,69600305,"A","A","5","-","3"
10767,69600306,"A","A","5","-","4"
10768,69600307,"-","-","-","-","-"
10769,69600308,"A","B","5","-","2"
10770,69600309,"A","A","5","-","4"
10771,69600310,"-","-","-","-","-"
10772,69600401,"A","A","5","-","4"
10773,69600402,"A","A","5","-","4"
10774,69600403,"-","-","-","-","-"
10775,69600404,"A","A","5","-","4"
10776,69600405,"A","A","5","-","5"
10777,69600406,"A","A","5","-","4"
10778,69600407,"A","A","5","-","4"
10779,69600408,"A","A","5","-","4"
10780,69600409,"A","A","5","-","5"
10781,69600501,"A","A","5","-","4"
10782,69600502,"A","A","5","-","4"
10783,69600503,"-","-","-","-","-"
10784,69600504,"A","A","5","-","4"
10785,69600505,"A","A","5","-","3"
10786,69600506,"A","A","5","-","4"
10787,69600601,"A","A","5","-","4"
10788,69600602,"A","A","5","-","4"
10789,69600603,"A","A","5","-","5"
10790,69600604,"A","A","5","-","4"
10791,69600605,"A","A","5","-","4"
10792,69600606,"-","-","-","-","-"
10793,69600607,"A","A","5","-","5"
10794,69600701,"A","A","5","-","2"
10795,69600702,"A","A","5","-","3"
10796,69600703,"A","A","5","-","2"
10797,69600704,"A","A","5","-","3"
10798,69600705,"A","A","5","-","5"
10799,69600706,"A","A","5","-","2"
10800,69600707,"A","A","5","-","3"
10801,69600708,"A","A","5","-","2"
10802,69600709,"-","-","-","-","-"
10803,69600710,"A","A","5","-","3"
10804,69600711,"A","A","5","-","2"
10805,69600801,"A","A","5","-","3"
10806,69600802,"A","A","5","-","4"
10807,69600803,"-","-","-","-","-"
10808,69600804,"A","A","5","-","3"
10809,69600805,"A","A","5","-","5"
10810,69600806,"A","A","5","-","4"
10811,69600807,"A","A","5","-","5"
10812,69600808,"-","-","-","-","-"
10813,69600809,"A","A","5","-","3"
10814,69600810,"B","B","5","-","1"
10815,69600901,"A","A","5","-","4"
10816,69600902,"A","A","5","-","4"
10817,69600903,"A","A","5","-","4"
10818,69600904,"A","A","5","-","3"
10819,69600905,"-","-","-","-","-"
10820,69600906,"A","A","5","-","3"
10821,69600907,"-","-","-","-","-"
10822,69600908,"A","A","5","-","4"
10823,69601001,"A","A","5","-","4"
10824,69601002,"A","A","5","-","4"
10825,69601003,"A","A","5","-","4"
10826,69601004,"A","A","5","-","4"
10827,69601005,"A","A","5","-","4"
10828,69601006,"A","A","5","-","5"
10829,69601007,"-","-","-","-","-"
10830,69601008,"A","A","5","-","4"
10831,69601009,"A","A","5","-","4"
10832,69601010,"A","A","5","-","4"
10833,69601011,"A","A","5","-","4"
10834,69601101,"A","A","5","-","3"
10835,69601102,"-","-","-","-","-"
10836,69601103,"A","A","5","-","3"
10837,69601104,"A","A","5","-","2"
10838,69601105,"A","A","5","-","4"
10839,69601106,"A","A","5","-","3"
10840,69601107,"A","A","5","-","2"
10841,69601201,"A","A","5","-","3"
10842,69601202,"A","A","5","-","3"
10843,69601203,"A","A","5","-","2"
10844,69601204,"-","-","-","-","-"
10845,69601205,"A","A","5","-","4"
10846,69601206,"A","A","5","-","3"
10847,69601207,"-","-","-","-","-"
10848,69601301,"A","A","5","-","4"
10849,69601302,"A","A","5","-","3"
10850,69601303,"-","-","-","-","-"
10851,69601304,"A","A","5","-","4"
10852,69601305,"A","A","5","-","4"
10853,69601306,"A","A","5","-","3"
10854,69601401,"A","A","5","-","3"
10855,69601402,"A","A","5","-","4"
10856,69601403,"-","-","-","-","-"
10857,69601404,"-","-","-","-","-"
10858,69601405,"A","A","5","-","3"
10859,69601406,"A","A","5","-","3"
10860,69601407,"-","-","-","-","-"
10861,69601408,"A","A","5","-","3"
10862,69601409,"A","A","5","-","3"
10863,69601410,"A","A","5","-","4"
10864,69601501,"A","A","5","-","3"
10865,69601502,"A","A","5","-","4"
10866,69601503,"A","A","5","-","4"
10867,69601504,"A","A","5","-","5"
10868,69601505,"-","-","-","-","-"
10869,69601506,"A","A","5","-","3"
10870,69700401,"A","A","5","-","5"
10871,69700402,"A","A","5","-","5"
10872,69700403,"-","-","-","-","-"
10873,69700404,"A","A","5","-","5"
10874,69700405,"A","A","5","-","4"
10875,69700406,"A","A","5","-","4"
10876,69700407,"A","A","5","-","5"
