"OBJECTID","POLY_ID","LF_TYPE","LF_SLOPE","LF_SEGMENT","PERCENT_","CROPPED","PROVINCE","SOIL_CODE","MODIFIER","PROFILE","LF_ID","LFS_ID","SOIL_ID"
12526,678012,"U","A","U",20.000000,"M","AB","LCY","~~~~~","A","678012UA","UAU","ABLCY~~~~~A"
12527,678012,"U","A","M",30.000000,"M","AB","LCY","~~~~~","A","678012UA","UAM","ABLCY~~~~~A"
12528,678012,"U","A","D",15.000000,"L","AB","MNT","~~~~~","N","678012UA","UAD","ABMNT~~~~~N"
12529,679001,"H","B","L",25.000000,"L","AB","GMT","~~~~~","N","679001HB","HBL","ABGMT~~~~~N"
12530,679001,"H","B","D",10.000000,"L","AB","SLN","~~~~~","N","679001HB","HBD","ABSLN~~~~~N"
12531,679001,"H","B","M",35.000000,"L","AB","ABC","~~~~~","A","679001HB","HBM","ABABC~~~~~A"
12532,679001,"H","B","U",30.000000,"L","AB","ABC","~~~~~","A","679001HB","HBU","ABABC~~~~~A"
12533,680001,"U","A","U",20.000000,"M","AB","NIT","~~~~~","N","680001UA","UAU","ABNIT~~~~~N"
12534,680001,"U","A","M",50.000000,"M","AB","TNW","~~~~~","N","680001UA","UAM","ABTNW~~~~~N"
12535,680001,"U","A","L",15.000000,"M","AB","GOG","~~~~~","N","680001UA","UAL","ABGOG~~~~~N"
12536,680001,"U","A","D",15.000000,"L","AB","MNT","~~~~~","N","680001UA","UAD","ABMNT~~~~~N"
12537,680002,"U","A","M",50.000000,"M","AB","SDN","~~~~~","A","680002UA","UAM","ABSDN~~~~~A"
12538,680002,"U","A","U",20.000000,"M","AB","LCY","~~~~~","A","680002UA","UAU","ABLCY~~~~~A"
12539,680002,"U","A","D",15.000000,"L","AB","MPV","~~~~~","A","680002UA","UAD","ABMPV~~~~~A"
12540,680002,"U","A","L",15.000000,"M","AB","SDN","~~~~~","A","680002UA","UAL","ABSDN~~~~~A"
12541,680003,"H","B","U",30.000000,"L","AB","NIT","~~~~~","N","680003HB","HBU","ABNIT~~~~~N"
12542,680003,"H","B","D",10.000000,"L","AB","MNT","~~~~~","N","680003HB","HBD","ABMNT~~~~~N"
12543,680003,"H","B","L",25.000000,"L","AB","NIT","~~~~~","N","680003HB","HBL","ABNIT~~~~~N"
12544,680003,"H","B","M",35.000000,"L","AB","NIT","~~~~~","N","680003HB","HBM","ABNIT~~~~~N"
12545,680004,"U","A","U",20.000000,"M","AB","LCY","~~~~~","A","680004UA","UAU","ABLCY~~~~~A"
12546,680004,"U","A","D",15.000000,"L","AB","ZGW","~~~~~","N","680004UA","UAD","ABZGW~~~~~N"
12547,680004,"U","A","L",15.000000,"M","AB","VIL","~~~~~","A","680004UA","UAL","ABVIL~~~~~A"
12548,680004,"U","A","M",50.000000,"M","AB","SDN","~~~~~","A","680004UA","UAM","ABSDN~~~~~A"
12549,680005,"R","B","U",20.000000,"M","AB","KHW","~~~~~","A","680005RB","RBU","ABKHW~~~~~A"
12550,680005,"R","B","M",40.000000,"M","AB","KHW","~~~~~","A","680005RB","RBM","ABKHW~~~~~A"
12551,680005,"R","B","M",20.000000,"M","AB","FRY","~~~~~","A","680005RB","RBM","ABFRY~~~~~A"
12552,680005,"R","B","D",5.000000,"L","AB","ZGW","~~~~~","N","680005RB","RBD","ABZGW~~~~~N"
12553,680005,"R","B","L",15.000000,"M","AB","FRY","~~~~~","A","680005RB","RBL","ABFRY~~~~~A"
12554,680006,"H","A","M",8.300000,"M","SK","BTC","~~~~~","N","680006HA","HAM","SKBTC~~~~~N"
12555,680006,"H","A","U",10.800000,"M","SK","BTA","~~~~~","N","680006HA","HAU","SKBTA~~~~~N"
12556,680006,"H","A","L",5.800000,"M","SK","LNA","~~~~~","A","680006HA","HAL","SKLNA~~~~~A"
12557,680006,"H","A","M",4.300000,"M","SK","LNA","~~~~~","A","680006HA","HAM","SKLNA~~~~~A"
12558,680006,"H","A","L",3.200000,"L","SK","GXX","P~~~~","N","680006HA","HAL","SKGXXP~~~~N"
12559,680006,"H","A","D",3.599999,"L","SK","GXX","P~~~~","N","680006HA","HAD","SKGXXP~~~~N"
12560,680006,"H","B","L",5.199999,"L","SK","BTA","~~~~~","N","680006HB","HBL","SKBTA~~~~~N"
12561,680006,"H","B","D",2.900000,"L","SK","PNE","~~~~~","N","680006HB","HBD","SKPNE~~~~~N"
12562,680006,"H","B","U",8.100000,"L","SK","LNA","~~~~~","A","680006HB","HBU","SKLNA~~~~~A"
12563,680006,"H","B","M",10.100000,"L","SK","BTA","~~~~~","N","680006HB","HBM","SKBTA~~~~~N"
12564,680006,"H","B","L",2.000000,"L","SK","PNE","~~~~~","N","680006HB","HBL","SKPNE~~~~~N"
12565,680006,"H","B","U",0.600000,"L","SK","BTA","~~~~~","N","680006HB","HBU","SKBTA~~~~~N"
12566,680006,"L","A","L",4.199999,"L","SK","BLL","~~~~~","N","680006LA","LAL","SKBLL~~~~~N"
12567,680006,"L","A","M",15.800000,"L","SK","BLL","~~~~~","N","680006LA","LAM","SKBLL~~~~~N"
12568,680006,"L","A","L",11.600000,"L","SK","BLH","~~~~~","N","680006LA","LAL","SKBLH~~~~~N"
12569,680006,"L","A","D",3.500000,"L","SK","BLH","~~~~~","N","680006LA","LAD","SKBLH~~~~~N"
12570,680007,"H","B","L",11.100000,"L","SK","LNA","~~~~~","A","680007HB","HBL","SKLNA~~~~~A"
12571,680007,"H","B","D",7.400000,"L","SK","GXX","P~~~~","N","680007HB","HBD","SKGXXP~~~~N"
12572,680007,"H","B","L",7.400000,"L","SK","PNE","~~~~~","N","680007HB","HBL","SKPNE~~~~~N"
12573,680007,"H","B","M",25.899999,"L","SK","LNA","~~~~~","A","680007HB","HBM","SKLNA~~~~~A"
12574,680007,"H","B","U",22.200000,"L","SK","LNA","~~~~~","A","680007HB","HBU","SKLNA~~~~~A"
12575,680007,"U","A","U",5.199999,"M","SK","LNA","~~~~~","A","680007UA","UAU","SKLNA~~~~~A"
12576,680007,"U","A","D",3.900000,"M","SK","LNA","~~~~~","A","680007UA","UAD","SKLNA~~~~~A"
12577,680007,"U","A","L",3.900000,"M","SK","LNA","~~~~~","A","680007UA","UAL","SKLNA~~~~~A"
12578,680007,"U","A","M",13.000000,"M","SK","LNA","~~~~~","A","680007UA","UAM","SKLNA~~~~~A"
12579,680008,"H","B","D",1.399999,"L","SK","GXX","P~~~~","N","680008HB","HBD","SKGXXP~~~~N"
12580,680008,"H","B","U",4.500000,"L","SK","BTC","~~~~~","N","680008HB","HBU","SKBTC~~~~~N"
12581,680008,"H","B","D",0.400000,"L","SK","LNA","~~~~~","A","680008HB","HBD","SKLNA~~~~~A"
12582,680008,"H","B","M",4.000000,"L","SK","LNA","~~~~~","A","680008HB","HBM","SKLNA~~~~~A"
12583,680008,"H","B","M",2.299999,"L","SK","BTA","~~~~~","N","680008HB","HBM","SKBTA~~~~~N"
12584,680008,"H","B","L",4.500000,"L","SK","LNA","~~~~~","A","680008HB","HBL","SKLNA~~~~~A"
12585,680008,"H","B","U",0.899999,"L","SK","BTA","~~~~~","N","680008HB","HBU","SKBTA~~~~~N"
12586,680008,"L","A","M",4.099999,"L","SK","BLH","~~~~~","N","680008LA","LAM","SKBLH~~~~~N"
12587,680008,"L","A","L",4.099999,"L","SK","BLL","~~~~~","N","680008LA","LAL","SKBLL~~~~~N"
12588,680008,"L","A","D",0.899999,"L","SK","BLL","~~~~~","N","680008LA","LAD","SKBLL~~~~~N"
12589,680008,"U","A","D",0.600000,"L","SK","MWZ","P~~~~","N","680008UA","UAD","SKMWZP~~~~N"
12590,680008,"U","A","L",0.600000,"L","SK","MWZ","P~~~~","N","680008UA","UAL","SKMWZP~~~~N"
12591,680008,"U","A","U",0.800000,"L","SK","MWZ","P~~~~","N","680008UA","UAU","SKMWZP~~~~N"
12592,680008,"U","A","L",0.600000,"L","SK","GXX","P~~~~","N","680008UA","UAL","SKGXXP~~~~N"
12593,680008,"U","A","L",1.500000,"M","SK","LNA","~~~~~","A","680008UA","UAL","SKLNA~~~~~A"
12594,680008,"U","A","M",7.000000,"M","SK","LNA","~~~~~","A","680008UA","UAM","SKLNA~~~~~A"
12595,680008,"U","A","U",2.799999,"M","SK","LNA","~~~~~","A","680008UA","UAU","SKLNA~~~~~A"
12596,680008,"U","A","D",2.099999,"L","SK","GXX","P~~~~","N","680008UA","UAD","SKGXXP~~~~N"
12597,680008,"U","A","M",2.000000,"L","SK","MWZ","P~~~~","N","680008UA","UAM","SKMWZP~~~~N"
12598,680008,"U","B","M",24.799999,"M","AB","LCY","~~~~~","A","680008UB","UBM","ABLCY~~~~~A"
12599,680008,"U","B","L",11.000000,"M","AB","SDN","~~~~~","A","680008UB","UBL","ABSDN~~~~~A"
12600,680008,"U","B","U",13.800000,"M","AB","LCY","~~~~~","A","680008UB","UBU","ABLCY~~~~~A"
12601,680008,"U","B","D",5.500000,"L","AB","MNT","~~~~~","N","680008UB","UBD","ABMNT~~~~~N"
12602,680009,"H","B","U",14.199999,"H","SK","LNA","~~~~~","A","680009HB","HBU","SKLNA~~~~~A"
12603,680009,"H","B","M",7.800000,"H","SK","MAE","~~~~~","A","680009HB","HBM","SKMAE~~~~~A"
12604,680009,"H","B","L",5.000000,"H","SK","MAE","~~~~~","A","680009HB","HBL","SKMAE~~~~~A"
12605,680009,"H","B","L",3.500000,"H","SK","HOA","~~~~~","A","680009HB","HBL","SKHOA~~~~~A"
12606,680009,"H","B","D",7.099999,"L","SK","GXX","P~~~~","N","680009HB","HBD","SKGXXP~~~~N"
12607,680009,"H","B","M",10.100000,"M","SK","LNA","~~~~~","A","680009HB","HBM","SKLNA~~~~~A"
12608,680009,"H","B","L",7.300000,"M","SK","LND","~~~~~","A","680009HB","HBL","SKLND~~~~~A"
12609,680009,"H","B","D",2.900000,"M","SK","LND","~~~~~","A","680009HB","HBD","SKLND~~~~~A"
12610,680009,"H","B","U",7.099999,"H","SK","LND","~~~~~","A","680009HB","HBU","SKLND~~~~~A"
12611,680009,"H","B","M",17.000000,"H","SK","LND","~~~~~","A","680009HB","HBM","SKLND~~~~~A"
12612,680009,"H","B","U",8.699999,"M","SK","LNA","~~~~~","A","680009HB","HBU","SKLNA~~~~~A"
12613,680009,"H","B","L",9.199999,"L","SK","MWZ","P~~~~","N","680009HB","HBL","SKMWZP~~~~N"
12614,680010,"I","E","L",7.000000,"L","AB","ZUN","~~~~~","N","680010IE","IEL","ABZUN~~~~~N"
12615,680010,"I","E","M",56.000000,"L","AB","ZUN","~~~~~","N","680010IE","IEM","ABZUN~~~~~N"
12616,680010,"I","E","U",7.000000,"L","AB","ZUN","~~~~~","N","680010IE","IEU","ABZUN~~~~~N"
12617,680010,"T","A","U",3.000000,"L","AB","HBG","~~~~~","N","680010TA","TAU","ABHBG~~~~~N"
12618,680010,"T","A","L",6.000000,"L","AB","HBG","~~~~~","N","680010TA","TAL","ABHBG~~~~~N"
12619,680010,"T","A","D",3.000000,"L","AB","ZGW","~~~~~","N","680010TA","TAD","ABZGW~~~~~N"
12620,680010,"T","A","M",18.000000,"L","AB","HBG","~~~~~","N","680010TA","TAM","ABHBG~~~~~N"
12621,680011,"H","A","L",4.099999,"L","SK","BTC","~~~~~","N","680011HA","HAL","SKBTC~~~~~N"
12622,680011,"H","A","L",3.200000,"L","SK","PNE","~~~~~","N","680011HA","HAL","SKPNE~~~~~N"
12623,680011,"H","A","M",7.300000,"L","SK","LNA","~~~~~","A","680011HA","HAM","SKLNA~~~~~A"
12624,680011,"H","A","D",2.900000,"L","SK","PNE","~~~~~","N","680011HA","HAD","SKPNE~~~~~N"
12625,680011,"H","A","U",8.699999,"L","SK","LNA","~~~~~","A","680011HA","HAU","SKLNA~~~~~A"
12626,680011,"H","A","M",2.900000,"L","SK","BTC","~~~~~","N","680011HA","HAM","SKBTC~~~~~N"
12627,680011,"H","B","L",11.399999,"L","SK","BTC","~~~~~","N","680011HB","HBL","SKBTC~~~~~N"
12628,680011,"H","B","U",21.299999,"L","SK","LNA","~~~~~","A","680011HB","HBU","SKLNA~~~~~A"
12629,680011,"H","B","D",7.099999,"L","SK","GXX","P~~~~","N","680011HB","HBD","SKGXXP~~~~N"
12630,680011,"H","B","L",6.400000,"L","SK","BTA","~~~~~","N","680011HB","HBL","SKBTA~~~~~N"
12631,680011,"H","B","M",4.300000,"L","SK","BTA","~~~~~","N","680011HB","HBM","SKBTA~~~~~N"
12632,680011,"H","B","M",20.600000,"L","SK","LNA","~~~~~","A","680011HB","HBM","SKLNA~~~~~A"
12633,680012,"U","A","U",5.500000,"M","SK","LNA","~~~~~","A","680012UA","UAU","SKLNA~~~~~A"
12634,680012,"U","A","M",27.299999,"M","SK","LNA","~~~~~","A","680012UA","UAM","SKLNA~~~~~A"
12635,680012,"U","A","D",3.900000,"M","SK","LND","~~~~~","A","680012UA","UAD","SKLND~~~~~A"
12636,680012,"U","A","D",7.800000,"M","SK","HOA","~~~~~","A","680012UA","UAD","SKHOA~~~~~A"
12637,680012,"U","A","U",4.400000,"H","SK","DOA","~~~~~","A","680012UA","UAU","SKDOA~~~~~A"
12638,680012,"U","A","M",6.599999,"H","SK","DOA","~~~~~","A","680012UA","UAM","SKDOA~~~~~A"
12639,680012,"U","A","U",10.100000,"M","SK","BTA","~~~~~","N","680012UA","UAU","SKBTA~~~~~N"
12640,680012,"U","A","L",0.699999,"L","SK","AVG","~~~~~","N","680012UA","UAL","SKAVG~~~~~N"
12641,680012,"U","A","D",3.299999,"L","SK","AVG","~~~~~","N","680012UA","UAD","SKAVG~~~~~N"
12642,680012,"U","A","L",2.599999,"L","SK","RWF","~~~~~","N","680012UA","UAL","SKRWF~~~~~N"
12643,680012,"U","A","L",11.699999,"M","SK","LND","~~~~~","A","680012UA","UAL","SKLND~~~~~A"
12644,680012,"U","A","M",11.699999,"M","SK","LND","~~~~~","A","680012UA","UAM","SKLND~~~~~A"
12645,680012,"U","A","M",4.400000,"L","SK","RWF","~~~~~","N","680012UA","UAM","SKRWF~~~~~N"
12646,680013,"I","D","M",29.000000,"L","SK","HWW","~~~~~","N","680013ID","IDM","SKHWW~~~~~N"
12647,680013,"I","D","L",6.599999,"L","SK","HWF","~~~~~","N","680013ID","IDL","SKHWF~~~~~N"
12648,680013,"I","D","M",23.799999,"L","SK","HWF","~~~~~","N","680013ID","IDM","SKHWF~~~~~N"
12649,680013,"I","D","U",6.599999,"L","SK","HWW","~~~~~","N","680013ID","IDU","SKHWW~~~~~N"
12650,680013,"U","A","D",5.099999,"L","SK","AVG","~~~~~","N","680013UA","UAD","SKAVG~~~~~N"
12651,680013,"U","A","L",3.099999,"L","SK","PNE","~~~~~","N","680013UA","UAL","SKPNE~~~~~N"
12652,680013,"U","A","L",2.000000,"L","SK","AVG","~~~~~","N","680013UA","UAL","SKAVG~~~~~N"
12653,680013,"U","A","U",6.800000,"L","SK","PNE","~~~~~","N","680013UA","UAU","SKPNE~~~~~N"
12654,680013,"U","A","M",17.000000,"L","SK","PNE","~~~~~","N","680013UA","UAM","SKPNE~~~~~N"
12655,680014,"H","A","L",1.899999,"L","SK","GXX","~~~~~","N","680014HA","HAL","SKGXX~~~~~N"
12656,680014,"H","A","M",11.199999,"M","SK","LNA","~~~~~","A","680014HA","HAM","SKLNA~~~~~A"
12657,680014,"H","A","L",6.099999,"M","SK","LNA","~~~~~","A","680014HA","HAL","SKLNA~~~~~A"
12658,680014,"H","A","U",4.500000,"M","SK","LNA","~~~~~","A","680014HA","HAU","SKLNA~~~~~A"
12659,680014,"H","A","D",3.200000,"L","SK","GXX","~~~~~","N","680014HA","HAD","SKGXX~~~~~N"
12660,680014,"H","A","U",5.099999,"M","SK","BTD","~~~~~","N","680014HA","HAU","SKBTD~~~~~N"
12661,680014,"L","A","L",9.899999,"L","SK","BLL","~~~~~","N","680014LA","LAL","SKBLL~~~~~N"
12662,680014,"L","A","M",9.899999,"L","SK","MWZ","P~~~~","N","680014LA","LAM","SKMWZP~~~~N"
12663,680014,"L","A","D",2.200000,"L","SK","BLL","~~~~~","N","680014LA","LAD","SKBLL~~~~~N"
12664,680014,"U","A","U",5.000000,"H","SK","LNA","~~~~~","A","680014UA","UAU","SKLNA~~~~~A"
12665,680014,"U","A","D",0.800000,"H","SK","LNA","~~~~~","A","680014UA","UAD","SKLNA~~~~~A"
12666,680014,"U","A","L",3.200000,"L","SK","BTA","~~~~~","N","680014UA","UAL","SKBTA~~~~~N"
12667,680014,"U","A","U",4.199999,"L","SK","BTA","~~~~~","N","680014UA","UAU","SKBTA~~~~~N"
12668,680014,"U","A","M",10.500000,"L","SK","BTA","~~~~~","N","680014UA","UAM","SKBTA~~~~~N"
12669,680014,"U","A","D",3.200000,"L","SK","BTA","~~~~~","N","680014UA","UAD","SKBTA~~~~~N"
12670,680014,"U","A","D",3.000000,"L","SK","GXX","~~~~~","N","680014UA","UAD","SKGXX~~~~~N"
12671,680014,"U","A","M",12.500000,"H","SK","LNA","~~~~~","A","680014UA","UAM","SKLNA~~~~~A"
12672,680014,"U","A","L",3.799999,"H","SK","LNA","~~~~~","A","680014UA","UAL","SKLNA~~~~~A"
12673,680015,"H","B","L",5.800000,"M","SK","LNA","~~~~~","A","680015HB","HBL","SKLNA~~~~~A"
12674,680015,"H","B","M",8.100000,"M","SK","LNA","~~~~~","A","680015HB","HBM","SKLNA~~~~~A"
12675,680015,"H","B","U",6.900000,"M","SK","LNA","~~~~~","A","680015HB","HBU","SKLNA~~~~~A"
12676,680015,"H","B","D",2.299999,"M","SK","LNA","~~~~~","A","680015HB","HBD","SKLNA~~~~~A"
12677,680015,"U","A","D",11.600000,"M","SK","GXX","P~~~~","N","680015UA","UAD","SKGXXP~~~~N"
12678,680015,"U","A","L",6.900000,"L","SK","LNA","~~~~~","A","680015UA","UAL","SKLNA~~~~~A"
12679,680015,"U","A","L",4.599999,"L","SK","LCA","~~~~~","A","680015UA","UAL","SKLCA~~~~~A"
12680,680015,"U","A","U",11.600000,"L","SK","LNA","~~~~~","A","680015UA","UAU","SKLNA~~~~~A"
12681,680015,"U","A","U",3.799999,"L","SK","BTB","~~~~~","N","680015UA","UAU","SKBTB~~~~~N"
12682,680015,"U","A","M",38.500000,"L","SK","LNA","~~~~~","A","680015UA","UAM","SKLNA~~~~~A"
12683,681001,"U","A","M",20.000000,"M","AB","FWT","~~~~~","A","681001UA","UAM","ABFWT~~~~~A"
12684,681001,"U","A","D",15.000000,"L","AB","MNT","~~~~~","N","681001UA","UAD","ABMNT~~~~~N"
12685,681001,"U","A","M",30.000000,"M","AB","ELP","~~~~~","N","681001UA","UAM","ABELP~~~~~N"
12686,681001,"U","A","L",15.000000,"M","AB","FWT","~~~~~","A","681001UA","UAL","ABFWT~~~~~A"
12687,681001,"U","A","U",20.000000,"M","AB","TGL","~~~~~","A","681001UA","UAU","ABTGL~~~~~A"
12688,681002,"U","A","M",50.000000,"M","AB","RMY","~~~~~","A","681002UA","UAM","ABRMY~~~~~A"
12689,681002,"U","A","U",20.000000,"M","AB","UCS","~~~~~","A","681002UA","UAU","ABUCS~~~~~A"
12690,681002,"U","A","D",15.000000,"L","AB","RVN","~~~~~","A","681002UA","UAD","ABRVN~~~~~A"
12691,681002,"U","A","L",15.000000,"M","AB","RMY","~~~~~","A","681002UA","UAL","ABRMY~~~~~A"
12692,681003,"L","A","D",10.000000,"L","AB","MNT","aa~~~","N","681003LA","LAD","ABMNTaa~~~N"
12693,681003,"L","A","L",45.000000,"L","AB","RVN","~~~~~","A","681003LA","LAL","ABRVN~~~~~A"
12694,681003,"L","A","M",45.000000,"L","AB","RVN","~~~~~","A","681003LA","LAM","ABRVN~~~~~A"
12695,681004,"U","A","D",15.000000,"L","AB","ZGW","~~~~~","N","681004UA","UAD","ABZGW~~~~~N"
12696,681004,"U","A","L",15.000000,"H","AB","UCS","~~~~~","A","681004UA","UAL","ABUCS~~~~~A"
12697,681004,"U","A","M",50.000000,"H","AB","UCS","~~~~~","A","681004UA","UAM","ABUCS~~~~~A"
12698,681004,"U","A","U",20.000000,"H","AB","COA","~~~~~","A","681004UA","UAU","ABCOA~~~~~A"
12699,681005,"U","A","L",6.000000,"M","AB","DNT","~~~~~","A","681005UA","UAL","ABDNT~~~~~A"
12700,681005,"U","A","U",12.000000,"H","AB","RLV","~~~~~","A","681005UA","UAU","ABRLV~~~~~A"
12701,681005,"U","A","M",30.000000,"H","AB","RLV","~~~~~","A","681005UA","UAM","ABRLV~~~~~A"
12702,681005,"U","A","D",6.000000,"M","AB","DNT","~~~~~","A","681005UA","UAD","ABDNT~~~~~A"
12703,681005,"U","A","L",9.000000,"H","AB","AGS","~~~~~","A","681005UA","UAL","ABAGS~~~~~A"
12704,681005,"U","A","D",9.000000,"L","AB","ZGW","~~~~~","N","681005UA","UAD","ABZGW~~~~~N"
12705,681005,"U","A","M",20.000000,"M","AB","DNT","~~~~~","A","681005UA","UAM","ABDNT~~~~~A"
12706,681005,"U","A","U",8.000000,"M","AB","BVH","~~~~~","A","681005UA","UAU","ABBVH~~~~~A"
12707,681006,"U","A","D",15.000000,"L","AB","KSY","~~~~~","N","681006UA","UAD","ABKSY~~~~~N"
12708,681006,"U","A","L",15.000000,"M","AB","PIB","~~~~~","A","681006UA","UAL","ABPIB~~~~~A"
12709,681006,"U","A","M",50.000000,"M","AB","PIB","~~~~~","A","681006UA","UAM","ABPIB~~~~~A"
12710,681006,"U","A","U",20.000000,"M","AB","EGO","~~~~~","A","681006UA","UAU","ABEGO~~~~~A"
12711,682002,"L","A","D",1.899999,"L","SK","BLH","~~~~~","N","682002LA","LAD","SKBLH~~~~~N"
12712,682002,"L","A","L",8.600000,"L","SK","BLH","~~~~~","N","682002LA","LAL","SKBLH~~~~~N"
12713,682002,"L","A","M",7.000000,"L","SK","MWZ","P~~~~","N","682002LA","LAM","SKMWZP~~~~N"
12714,682002,"L","A","M",1.500000,"L","SK","BLH","~~~~~","N","682002LA","LAM","SKBLH~~~~~N"
12715,682002,"U","A","D",3.799999,"M","SK","LCA","~~~~~","A","682002UA","UAD","SKLCA~~~~~A"
12716,682002,"U","A","L",3.299999,"M","SK","LCA","~~~~~","A","682002UA","UAL","SKLCA~~~~~A"
12717,682002,"U","A","M",12.500000,"M","SK","SYA","~~~~~","A","682002UA","UAM","SKSYA~~~~~A"
12718,682002,"U","A","D",1.200000,"L","SK","AVH","~~~~~","N","682002UA","UAD","SKAVH~~~~~N"
12719,682002,"U","A","M",4.000000,"L","SK","AVH","~~~~~","N","682002UA","UAM","SKAVH~~~~~N"
12720,682002,"U","A","U",5.000000,"M","SK","PNO","~~~~~","N","682002UA","UAU","SKPNO~~~~~N"
12721,682002,"U","A","L",1.200000,"L","SK","AVH","~~~~~","N","682002UA","UAL","SKAVH~~~~~N"
12722,682002,"U","A","U",1.600000,"L","SK","AVH","~~~~~","N","682002UA","UAU","SKAVH~~~~~N"
12723,682002,"U","A","L",0.500000,"M","SK","SYA","~~~~~","A","682002UA","UAL","SKSYA~~~~~A"
12724,682002,"U","B","D",2.900000,"L","SK","GXX","P~~~~","N","682002UB","UBD","SKGXXP~~~~N"
12725,682002,"U","B","L",6.699999,"L","SK","PNE","~~~~~","N","682002UB","UBL","SKPNE~~~~~N"
12726,682002,"U","B","M",11.500000,"L","SK","PNE","~~~~~","N","682002UB","UBM","SKPNE~~~~~N"
12727,682002,"U","B","U",12.000000,"L","SK","PNO","~~~~~","N","682002UB","UBU","SKPNO~~~~~N"
12728,682002,"U","B","M",10.100000,"L","SK","PNA","~~~~~","N","682002UB","UBM","SKPNA~~~~~N"
12729,682002,"U","B","D",1.899999,"L","SK","SYA","~~~~~","A","682002UB","UBD","SKSYA~~~~~A"
12730,682002,"U","B","L",2.900000,"L","SK","SYA","~~~~~","A","682002UB","UBL","SKSYA~~~~~A"
12731,682006,"U","A","M",0.400000,"M","SK","DOA","~~~~~","A","682006UA","UAM","SKDOA~~~~~A"
12732,682006,"U","A","L",2.799999,"M","SK","DOA","~~~~~","A","682006UA","UAL","SKDOA~~~~~A"
12733,682006,"U","A","D",6.900000,"H","SK","BVD","~~~~~","A","682006UA","UAD","SKBVD~~~~~A"
12734,682006,"U","A","U",3.799999,"M","SK","LNA","~~~~~","A","682006UA","UAU","SKLNA~~~~~A"
12735,682006,"U","A","M",23.000000,"H","SK","BVA","~~~~~","A","682006UA","UAM","SKBVA~~~~~A"
12736,682006,"U","A","D",2.799999,"M","SK","DOA","~~~~~","A","682006UA","UAD","SKDOA~~~~~A"
12737,682006,"U","A","U",7.000000,"M","SK","SYA","~~~~~","A","682006UA","UAU","SKSYA~~~~~A"
12738,682006,"U","A","U",7.800000,"H","SK","DOA","~~~~~","A","682006UA","UAU","SKDOA~~~~~A"
12739,682006,"U","A","M",14.399999,"M","SK","LCA","~~~~~","A","682006UA","UAM","SKLCA~~~~~A"
12740,682006,"U","A","U",1.399999,"H","SK","BVA","~~~~~","A","682006UA","UAU","SKBVA~~~~~A"
12741,682006,"U","A","L",1.799999,"H","SK","BVA","~~~~~","A","682006UA","UAL","SKBVA~~~~~A"
12742,682006,"U","A","L",5.099999,"H","SK","BVD","~~~~~","A","682006UA","UAL","SKBVD~~~~~A"
12743,682006,"U","A","M",3.200000,"M","SK","SYA","~~~~~","A","682006UA","UAM","SKSYA~~~~~A"
12744,682006,"U","A","L",0.699999,"M","SK","LCA","~~~~~","A","682006UA","UAL","SKLCA~~~~~A"
12745,682006,"U","A","L",4.599999,"M","SK","DOA","~~~~~","A","682006UA","UAL","SKDOA~~~~~A"
12746,682006,"U","A","D",5.300000,"M","SK","DOA","~~~~~","A","682006UA","UAD","SKDOA~~~~~A"
12747,682006,"U","A","M",9.100000,"M","SK","LNA","~~~~~","A","682006UA","UAM","SKLNA~~~~~A"
12748,682008,"L","A","M",1.799999,"L","SK","BLH","~~~~~","N","682008LA","LAM","SKBLH~~~~~N"
12749,682008,"L","A","L",1.799999,"L","SK","BLH","~~~~~","N","682008LA","LAL","SKBLH~~~~~N"
12750,682008,"L","A","D",0.400000,"L","SK","BLH","~~~~~","N","682008LA","LAD","SKBLH~~~~~N"
12751,682008,"U","B","M",43.200000,"L","SK","AVH","P~~~~","N","682008UB","UBM","SKAVHP~~~~N"
12752,682008,"U","B","L",19.200000,"L","SK","AVH","P~~~~","N","682008UB","UBL","SKAVHP~~~~N"
12753,682008,"U","B","U",24.000000,"L","SK","AVH","P~~~~","N","682008UB","UBU","SKAVHP~~~~N"
12754,682008,"U","B","D",9.600000,"L","SK","AVH","P~~~~","N","682008UB","UBD","SKAVHP~~~~N"
12755,682009,"H","B","U",6.300000,"L","SK","PNO","~~~~~","N","682009HB","HBU","SKPNO~~~~~N"
12756,682009,"H","B","M",2.700000,"L","SK","PNO","~~~~~","N","682009HB","HBM","SKPNO~~~~~N"
12757,682009,"H","B","D",2.099999,"L","SK","WTC","~~~~~","N","682009HB","HBD","SKWTC~~~~~N"
12758,682009,"H","B","M",4.599999,"L","SK","WTC","~~~~~","N","682009HB","HBM","SKWTC~~~~~N"
12759,682009,"H","B","L",3.200000,"L","SK","GXX","P~~~~","N","682009HB","HBL","SKGXXP~~~~N"
12760,682009,"H","B","D",2.900000,"L","SK","GXX","P~~~~","N","682009HB","HBD","SKGXXP~~~~N"
12761,682009,"H","B","L",4.099999,"M","SK","DOD","~~~~~","A","682009HB","HBL","SKDOD~~~~~A"
12762,682009,"H","B","M",4.900000,"M","SK","DOD","~~~~~","A","682009HB","HBM","SKDOD~~~~~A"
12763,682009,"H","B","M",5.199999,"M","SK","DOA","~~~~~","A","682009HB","HBM","SKDOA~~~~~A"
12764,682009,"H","B","U",8.699999,"M","SK","DOA","~~~~~","A","682009HB","HBU","SKDOA~~~~~A"
