"OBJECTID","LF_ID","POLY_ID","LF_TYPE","LF_SLOPE","LF_EXTENT"
2157,"567006UB",567006,"U","B",100
2158,"567007LA",567007,"L","A",100
2159,"567008UB",567008,"U","B",100
2160,"568001IB",568001,"I","B",100
2161,"568002HB",568002,"H","B",100
2162,"568003UB",568003,"U","B",100
2163,"568004UB",568004,"U","B",100
2164,"568005ID",568005,"I","D",20
2165,"568005UB",568005,"U","B",80
2166,"568006UB",568006,"U","B",100
2167,"568007UB",568007,"U","B",100
2168,"568008UB",568008,"U","B",100
2169,"568009UB",568009,"U","B",100
2170,"568010UB",568010,"U","B",100
2171,"568011UA",568011,"U","A",100
2172,"569001UA",569001,"U","A",100
2173,"569002HB",569002,"H","B",100
2174,"569003UB",569003,"U","B",100
2175,"569004UB",569004,"U","B",100
2176,"569005LA",569005,"L","A",100
2177,"569006HB",569006,"H","B",100
2178,"569007LA",569007,"L","A",100
2179,"569008LA",569008,"L","A",100
2180,"569009UA",569009,"U","A",100
2181,"569010HB",569010,"H","B",100
2182,"570001LA",570001,"L","A",100
2183,"570002LA",570002,"L","A",100
2184,"570003UA",570003,"U","A",100
2185,"570004LA",570004,"L","A",100
2186,"570005LA",570005,"L","A",100
2187,"570006UA",570006,"U","A",100
2188,"570007LA",570007,"L","A",100
2189,"570008LA",570008,"L","A",100
2190,"570009LA",570009,"L","A",100
2191,"570010UA",570010,"U","A",100
2192,"571001UB",571001,"U","B",100
2193,"571002LA",571002,"L","A",100
2194,"571003UB",571003,"U","B",100
2195,"571004RC",571004,"R","C",100
2196,"572001UA",572001,"U","A",100
2197,"572002UB",572002,"U","B",100
2198,"572003UB",572003,"U","B",100
2199,"572004UA",572004,"U","A",100
2200,"572005LA",572005,"L","A",100
2201,"572006MC",572006,"M","C",100
2202,"572007LA",572007,"L","A",100
2203,"581005IE",581005,"I","E",60
2204,"581005LA",581005,"L","A",40
2205,"581006LA",581006,"L","A",60
2206,"581006UB",581006,"U","B",40
2207,"581008LA",581008,"L","A",100
2208,"581009UB",581009,"U","B",100
2209,"581011UA",581011,"U","A",100
2210,"581012UB",581012,"U","B",100
2211,"582005LA",582005,"L","A",100
2212,"583010UA",583010,"U","A",100
2213,"583013MB",583013,"M","B",54
2214,"583013UB",583013,"U","B",46
2215,"583016HB",583016,"H","B",75
2216,"583016SF",583016,"S","F",25
2217,"583017LA",583017,"L","A",100
2218,"583019UB",583019,"U","B",4
2219,"583019UB",583019,"U","B",96
2220,"585002MB",585002,"M","B",100
2221,"585003MC",585003,"M","C",100
2222,"585004IE",585004,"I","E",50
2223,"585004LA",585004,"L","A",50
2224,"585005UA",585005,"U","A",100
2225,"585006UB",585006,"U","B",100
2226,"585007MC",585007,"M","C",100
2227,"585008UB",585008,"U","B",100
2228,"585009UA",585009,"U","A",100
2229,"585010MC",585010,"M","C",100
2230,"585011UB",585011,"U","B",100
2231,"585012RD",585012,"R","D",100
2232,"585013UB",585013,"U","B",100
2233,"585015MC",585015,"M","C",100
2234,"585018LA",585018,"L","A",85
2235,"585018SF",585018,"S","F",15
2236,"585020UB",585020,"U","B",100
2237,"585021IE",585021,"I","E",20
2238,"585021UB",585021,"U","B",80
2239,"585023UB",585023,"U","B",100
2240,"585024MC",585024,"M","C",100
2241,"585025UB",585025,"U","B",100
2242,"585026MC",585026,"M","C",85
2243,"585026SF",585026,"S","F",15
2244,"585027MC",585027,"M","C",100
2245,"586001LA",586001,"L","A",100
2246,"586002UA",586002,"U","A",100
2247,"586004UA",586004,"U","A",100
2248,"586005UA",586005,"U","A",100
2249,"586008LA",586008,"L","A",100
2250,"586009UA",586009,"U","A",100
2251,"586010IC",586010,"I","C",60
2252,"586010TA",586010,"T","A",40
2253,"586011UA",586011,"U","A",100
2254,"586012UA",586012,"U","A",100
2255,"586013UA",586013,"U","A",100
2256,"586014UA",586014,"U","A",100
2257,"586015UA",586015,"U","A",100
2258,"586016UA",586016,"U","A",100
2259,"587001UA",587001,"U","A",100
2260,"587002UA",587002,"U","A",100
2261,"587003UA",587003,"U","A",100
2262,"587005HB",587005,"H","B",100
2263,"587006UA",587006,"U","A",100
2264,"588004LA",588004,"L","A",100
2265,"588005UA",588005,"U","A",100
2266,"588007ID",588007,"I","D",100
2267,"588008IE",588008,"I","E",100
2268,"588009LA",588009,"L","A",100
2269,"588010LA",588010,"L","A",100
2270,"588011UA",588011,"U","A",100
2271,"588012UA",588012,"U","A",80
2272,"588012UA",588012,"U","A",20
2273,"588013UA",588013,"U","A",100
2274,"588014UA",588014,"U","A",100
2275,"589001ID",589001,"I","D",100
2276,"589002UA",589002,"U","A",100
2277,"590001UA",590001,"U","A",100
2278,"590002UB",590002,"U","B",100
2279,"590003UA",590003,"U","A",100
2280,"590004UA",590004,"U","A",100
2281,"590005UB",590005,"U","B",100
2282,"590006UA",590006,"U","A",100
2283,"591001UB",591001,"U","B",100
2284,"591002SF",591002,"S","F",20
2285,"591002UB",591002,"U","B",80
2286,"591003IE",591003,"I","E",85
2287,"591003LA",591003,"L","A",15
2288,"591004HB",591004,"H","B",100
2289,"591005MB",591005,"M","B",100
2290,"591006TA",591006,"T","A",100
2291,"591007IE",591007,"I","E",10
2292,"591007UB",591007,"U","B",90
2293,"591008SF",591008,"S","F",70
2294,"591008UB",591008,"U","B",30
2295,"591009UA",591009,"U","A",100
2296,"591010UA",591010,"U","A",100
2297,"591012TA",591012,"T","A",100
2298,"591013UB",591013,"U","B",100
2299,"591014LA",591014,"L","A",100
2300,"591015UB",591015,"U","B",100
2301,"591016UB",591016,"U","B",100
2302,"591017UB",591017,"U","B",100
2303,"591018UB",591018,"U","B",100
2304,"591019LA",591019,"L","A",20
2305,"591019UA",591019,"U","A",80
2306,"591020HB",591020,"H","B",48
2307,"591020LA",591020,"L","A",47
2308,"591020SF",591020,"S","F",5
2309,"591022IE",591022,"I","E",10
2310,"591022MD",591022,"M","D",90
2311,"591023MC",591023,"M","C",100
2312,"591024UA",591024,"U","A",100
2313,"591025UB",591025,"U","B",100
2314,"591026IE",591026,"I","E",68
2315,"591026IE",591026,"I","E",22
2316,"591026UB",591026,"U","B",10
2317,"591027UA",591027,"U","A",100
2318,"591028SF",591028,"S","F",60
2319,"591028UB",591028,"U","B",40
2320,"591029HB",591029,"H","B",100
2321,"591030IC",591030,"I","C",100
2322,"591031IB",591031,"I","B",100
2323,"591032UB",591032,"U","B",100
2324,"591033LA",591033,"L","A",100
2325,"591034HC",591034,"H","C",100
2326,"591035IB",591035,"I","B",100
2327,"591036LA",591036,"L","A",100
2328,"591037IB",591037,"I","B",100
2329,"591038SF",591038,"S","F",70
2330,"591038UB",591038,"U","B",30
2331,"591039SF",591039,"S","F",10
2332,"591039UB",591039,"U","B",90
2333,"591040UA",591040,"U","A",49
2334,"591040UA",591040,"U","A",26
2335,"591040UA",591040,"U","A",25
2336,"591041IB",591041,"I","B",100
2337,"591042SF",591042,"S","F",20
2338,"591042UB",591042,"U","B",80
2339,"591043IE",591043,"I","E",5
2340,"591043LA",591043,"L","A",21
2341,"591043LA",591043,"L","A",74
2342,"591044IB",591044,"I","B",100
2343,"591045IA",591045,"I","A",100
2344,"591046UB",591046,"U","B",100
2345,"591047UA",591047,"U","A",100
2346,"591048IC",591048,"I","C",85
2347,"591048ID",591048,"I","D",15
2348,"591049UA",591049,"U","A",40
2349,"591049UA",591049,"U","A",60
2350,"592001UA",592001,"U","A",100
2351,"592002UA",592002,"U","A",100
2352,"592003UA",592003,"U","A",100
2353,"592004UA",592004,"U","A",100
2354,"592005UA",592005,"U","A",100
2355,"592006UA",592006,"U","A",100
2356,"592007UA",592007,"U","A",100
2357,"592008LA",592008,"L","A",100
2358,"592009UA",592009,"U","A",100
2359,"592010UA",592010,"U","A",100
2360,"592011LA",592011,"L","A",100
2361,"593001UA",593001,"U","A",100
2362,"593002LA",593002,"L","A",100
2363,"593003LA",593003,"L","A",100
2364,"593004MB",593004,"M","B",100
2365,"593005UA",593005,"U","A",100
2366,"594002UA",594002,"U","A",100
2367,"594003MB",594003,"M","B",20
2368,"594003UA",594003,"U","A",80
2369,"594004UA",594004,"U","A",100
2370,"594005UA",594005,"U","A",100
2371,"595001LA",595001,"L","A",100
2372,"595002IE",595002,"I","E",100
2373,"595003UA",595003,"U","A",100
2374,"596001ID",596001,"I","D",100
2375,"596002HB",596002,"H","B",40
2376,"596002UA",596002,"U","A",60
2377,"596003UA",596003,"U","A",100
2378,"596004UA",596004,"U","A",100
2379,"596005UA",596005,"U","A",100
2380,"596006UA",596006,"U","A",100
2381,"596007IE",596007,"I","E",70
2382,"596007UA",596007,"U","A",30
2383,"596008HB",596008,"H","B",100
2384,"597001IE",597001,"I","E",100
2385,"597002UA",597002,"U","A",100
2386,"597003UA",597003,"U","A",100
2387,"597004UA",597004,"U","A",100
2388,"597005UA",597005,"U","A",100
2389,"598001UA",598001,"U","A",100
2390,"598002UA",598002,"U","A",100
2391,"598003MB",598003,"M","B",100
2392,"598004UA",598004,"U","A",100
2393,"598005UA",598005,"U","A",100
2394,"599001UA",599001,"U","A",100
2395,"599002LA",599002,"L","A",70
2396,"599002LA",599002,"L","A",30
2397,"599003UB",599003,"U","B",100
2398,"600001ID",600001,"I","D",100
2399,"600002UA",600002,"U","A",100
2400,"600003RB",600003,"R","B",100
2401,"600004UA",600004,"U","A",100
2402,"607017HA",607017,"H","A",100
2403,"610002MB",610002,"M","B",30
2404,"610002UA",610002,"U","A",70
2405,"610003UA",610003,"U","A",81
2406,"610003UB",610003,"U","B",19
2407,"610008UB",610008,"U","B",100
2408,"610010UA",610010,"U","A",100
2409,"610012UA",610012,"U","A",100
2410,"610014UA",610014,"U","A",100
2411,"610015UA",610015,"U","A",100
2412,"610016UB",610016,"U","B",100
2413,"610017UA",610017,"U","A",100
2414,"610018UA",610018,"U","A",100
2415,"610019UA",610019,"U","A",100
2416,"610020UA",610020,"U","A",100
2417,"611002MB",611002,"M","B",100
2418,"611004UA",611004,"U","A",100
2419,"612004UB",612004,"U","B",100
2420,"612008UA",612008,"U","A",30
2421,"612008UB",612008,"U","B",70
2422,"614001IC",614001,"I","C",100
2423,"615001HB",615001,"H","B",100
2424,"615005IE",615005,"I","E",100
2425,"615006HB",615006,"H","B",100
2426,"615007UA",615007,"U","A",100
2427,"615008HB",615008,"H","B",100
2428,"615009HB",615009,"H","B",60
2429,"615009LA",615009,"L","A",40
2430,"615011LA",615011,"L","A",30
2431,"615011UA",615011,"U","A",70
2432,"615012HC",615012,"H","C",100
2433,"615013HB",615013,"H","B",100
2434,"616001LA",616001,"L","A",60
2435,"616001RB",616001,"R","B",40
2436,"616004UB",616004,"U","B",100
2437,"616005HB",616005,"H","B",60
2438,"616005LA",616005,"L","A",40
2439,"616006LA",616006,"L","A",100
2440,"616007UA",616007,"U","A",100
2441,"617002UA",617002,"U","A",100
2442,"617003UA",617003,"U","A",100
2443,"617004UB",617004,"U","B",100
2444,"618001LA",618001,"L","A",85
2445,"618001SF",618001,"S","F",15
2446,"618002MC",618002,"M","C",100
2447,"618003MD",618003,"M","D",70
2448,"618003SF",618003,"S","F",30
2449,"618004IB",618004,"I","B",100
2450,"618005SF",618005,"S","F",30
2451,"618005UB",618005,"U","B",70
2452,"618006IC",618006,"I","C",100
2453,"618007IB",618007,"I","B",60
2454,"618007SF",618007,"S","F",40
2455,"618008MD",618008,"M","D",65
2456,"618008SF",618008,"S","F",35
2457,"618009MC",618009,"M","C",100
2458,"618010IC",618010,"I","C",100
2459,"618011TA",618011,"T","A",100
2460,"618012IB",618012,"I","B",70
2461,"618012LA",618012,"L","A",30
2462,"618013MB",618013,"M","B",61
2463,"618013UB",618013,"U","B",39
2464,"618014IC",618014,"I","C",40
2465,"618014ID",618014,"I","D",20
2466,"618014UB",618014,"U","B",40
2467,"618015MB",618015,"M","B",100
2468,"618016MC",618016,"M","C",100
2469,"618018MC",618018,"M","C",100
2470,"618019MB",618019,"M","B",79
2471,"618019MC",618019,"M","C",21
2472,"618021MB",618021,"M","B",100
2473,"618041TA",618041,"T","A",100
2474,"618042ID",618042,"I","D",40
2475,"618042UB",618042,"U","B",60
2476,"618044MC",618044,"M","C",100
2477,"619001IC",619001,"I","C",100
2478,"622001RD",622001,"R","D",100
2479,"622002UB",622002,"U","B",100
2480,"622003MC",622003,"M","C",100
2481,"622004MB",622004,"M","B",100
2482,"623001MB",623001,"M","B",100
2483,"623002UB",623002,"U","B",100
2484,"623003UA",623003,"U","A",100
2485,"623004UA",623004,"U","A",100
2486,"623005HB",623005,"H","B",60
2487,"623005LA",623005,"L","A",40
2488,"623006LA",623006,"L","A",100
2489,"623007UA",623007,"U","A",100
2490,"623008UA",623008,"U","A",100
2491,"623009UA",623009,"U","A",100
2492,"623010LA",623010,"L","A",70
2493,"623010UB",623010,"U","B",30
2494,"623011MC",623011,"M","C",100
2495,"623012MB",623012,"M","B",40
2496,"623012UA",623012,"U","A",60
2497,"623014HB",623014,"H","B",60
2498,"623014LA",623014,"L","A",40
2499,"623015UB",623015,"U","B",100
2500,"623018UB",623018,"U","B",100
2501,"624001IC",624001,"I","C",100
2502,"624002MD",624002,"M","D",70
2503,"624002UB",624002,"U","B",30
2504,"625001MC",625001,"M","C",100
2505,"626001LA",626001,"L","A",30
2506,"626001RB",626001,"R","B",70
2507,"626005HB",626005,"H","B",100
2508,"629001MC",629001,"M","C",100
2509,"629003MC",629003,"M","C",100
2510,"629004TA",629004,"T","A",30
2511,"629004UA",629004,"U","A",70
2512,"629005MC",629005,"M","C",100
2513,"629006MB",629006,"M","B",100
2514,"629007UB",629007,"U","B",100
2515,"629008MB",629008,"M","B",100
2516,"630001MB",630001,"M","B",100
2517,"630002UA",630002,"U","A",100
2518,"630003UA",630003,"U","A",100
2519,"630004HC",630004,"H","C",100
2520,"631001IC",631001,"I","C",40
2521,"631001ID",631001,"I","D",60
2522,"631002IE",631002,"I","E",100
2523,"647012LA",647012,"L","A",28
2524,"647012UA",647012,"U","A",38
2525,"647012UB",647012,"U","B",34
2526,"650004MC",650004,"M","C",100
2527,"650006HB",650006,"H","B",100
2528,"650007LA",650007,"L","A",100
2529,"650008RB",650008,"R","B",100
2530,"652003HB",652003,"H","B",58
2531,"652003HC",652003,"H","C",27
2532,"652003RD",652003,"R","D",15
2533,"652004HB",652004,"H","B",36
2534,"652004HB",652004,"H","B",30
2535,"652004IC",652004,"I","C",9
2536,"652004UA",652004,"U","A",25
2537,"652005HB",652005,"H","B",15
2538,"652005HB",652005,"H","B",19
2539,"652005HB",652005,"H","B",46
2540,"652005HB",652005,"H","B",20
2541,"657012HB",657012,"H","B",54
2542,"657012UA",657012,"U","A",46
2543,"657013LA",657013,"L","A",20
2544,"657013UA",657013,"U","A",31
2545,"657013UA",657013,"U","A",49
2546,"657015HA",657015,"H","A",12
2547,"657015LA",657015,"L","A",20
2548,"657015LA",657015,"L","A",68
2549,"657016UA",657016,"U","A",100
2550,"658014LA",658014,"L","A",14
2551,"658014LA",658014,"L","A",21
2552,"658014UA",658014,"U","A",65
2553,"659009HB",659009,"H","B",58
2554,"659009UA",659009,"U","A",42
2555,"660005HA",660005,"H","A",28
2556,"660005HB",660005,"H","B",48
2557,"660005LA",660005,"L","A",24
2558,"660006HA",660006,"H","A",25
2559,"660006HA",660006,"H","A",19
2560,"660006HB",660006,"H","B",21
2561,"660006LA",660006,"L","A",35
2562,"660008HB",660008,"H","B",52
2563,"660008HD",660008,"H","D",34
2564,"660008ID",660008,"I","D",14
2565,"660009HB",660009,"H","B",80
2566,"660009UA",660009,"U","A",20
2567,"660010HB",660010,"H","B",100
2568,"661008HB",661008,"H","B",50
2569,"661008UA",661008,"U","A",50
2570,"661011HA",661011,"H","A",35
2571,"661011HB",661011,"H","B",65
2572,"661013HB",661013,"H","B",90
2573,"661013HC",661013,"H","C",10
2574,"661015HB",661015,"H","B",100
2575,"662020HA",662020,"H","A",15
2576,"662020LA",662020,"L","A",42
2577,"662020LA",662020,"L","A",43
2578,"669003LA",669003,"L","A",65
2579,"669003LA",669003,"L","A",35
2580,"669009LA",669009,"L","A",60
2581,"669009LA",669009,"L","A",40
2582,"672004LA",672004,"L","A",57
2583,"672004UA",672004,"U","A",43
2584,"672005UA",672005,"U","A",32
2585,"672005UA",672005,"U","A",68
2586,"672006LA",672006,"L","A",75
2587,"672006UA",672006,"U","A",25
2588,"672009LA",672009,"L","A",57
2589,"672009LA",672009,"L","A",43
2590,"672010LA",672010,"L","A",49
2591,"672010UA",672010,"U","A",51
2592,"672011UA",672011,"U","A",37
2593,"672011UA",672011,"U","A",22
2594,"672011UA",672011,"U","A",41
2595,"672012LA",672012,"L","A",65
2596,"672012UA",672012,"U","A",35
2597,"677002LA",677002,"L","A",70
2598,"677002RA",677002,"R","A",30
2599,"678001UA",678001,"U","A",100
2600,"678002RA",678002,"R","A",100
2601,"678003HB",678003,"H","B",100
2602,"678004IE",678004,"I","E",100
2603,"678005LA",678005,"L","A",70
2604,"678005UA",678005,"U","A",30
2605,"678006UA",678006,"U","A",100
2606,"678007UA",678007,"U","A",100
2607,"678008LA",678008,"L","A",70
2608,"678008UA",678008,"U","A",30
2609,"678009UA",678009,"U","A",100
2610,"678010ID",678010,"I","D",60
2611,"678010TA",678010,"T","A",40
2612,"678011LA",678011,"L","A",30
2613,"678011UA",678011,"U","A",70
2614,"678012UA",678012,"U","A",100
2615,"679001HB",679001,"H","B",100
2616,"680001UA",680001,"U","A",100
2617,"680002UA",680002,"U","A",100
2618,"680003HB",680003,"H","B",100
2619,"680004UA",680004,"U","A",100
2620,"680005RB",680005,"R","B",100
2621,"680006HA",680006,"H","A",36
2622,"680006HB",680006,"H","B",29
2623,"680006LA",680006,"L","A",35
2624,"680007HB",680007,"H","B",74
2625,"680007UA",680007,"U","A",26
2626,"680008HB",680008,"H","B",18
2627,"680008LA",680008,"L","A",9
2628,"680008UA",680008,"U","A",4
2629,"680008UA",680008,"U","A",14
2630,"680008UB",680008,"U","B",55
2631,"680009HB",680009,"H","B",71
2632,"680009HB",680009,"H","B",29
2633,"680010IE",680010,"I","E",70
2634,"680010TA",680010,"T","A",30
2635,"680011HA",680011,"H","A",29
2636,"680011HB",680011,"H","B",71
2637,"680012UA",680012,"U","A",22
2638,"680012UA",680012,"U","A",78
2639,"680013ID",680013,"I","D",66
2640,"680013UA",680013,"U","A",34
2641,"680014HA",680014,"H","A",32
2642,"680014LA",680014,"L","A",22
2643,"680014UA",680014,"U","A",25
2644,"680014UA",680014,"U","A",21
2645,"680015HB",680015,"H","B",23
2646,"680015UA",680015,"U","A",77
2647,"681001UA",681001,"U","A",100
2648,"681002UA",681002,"U","A",100
2649,"681003LA",681003,"L","A",100
2650,"681004UA",681004,"U","A",100
2651,"681005UA",681005,"U","A",60
2652,"681005UA",681005,"U","A",40
2653,"681006UA",681006,"U","A",100
2654,"682002LA",682002,"L","A",19
2655,"682002UA",682002,"U","A",25
2656,"682002UA",682002,"U","A",8
2657,"682002UB",682002,"U","B",48
2658,"682006UA",682006,"U","A",46
2659,"682006UA",682006,"U","A",35
2660,"682006UA",682006,"U","A",19
2661,"682008LA",682008,"L","A",4
2662,"682008UB",682008,"U","B",96
2663,"682009HB",682009,"H","B",21
2664,"682009HB",682009,"H","B",29
2665,"682009HD",682009,"H","D",23
2666,"682009LA",682009,"L","A",27
2667,"682010HB",682010,"H","B",10
2668,"682010LA",682010,"L","A",18
2669,"682010UA",682010,"U","A",48
2670,"682010UA",682010,"U","A",24
2671,"682012HA",682012,"H","A",17
2672,"682012UA",682012,"U","A",83
2673,"682014UA",682014,"U","A",100
2674,"683001UA",683001,"U","A",100
2675,"683002UA",683002,"U","A",100
2676,"683003UB",683003,"U","B",100
2677,"684001UA",684001,"U","A",100
2678,"684002UB",684002,"U","B",100
2679,"684003MB",684003,"M","B",100
2680,"684004UA",684004,"U","A",100
2681,"684005HB",684005,"H","B",100
2682,"684006HB",684006,"H","B",100
2683,"684007UB",684007,"U","B",100
2684,"684008HB",684008,"H","B",100
2685,"684009HC",684009,"H","C",100
2686,"684010IE",684010,"I","E",50
